"Date","动量策略","纳指ETF","沪深300ETF","黄金ETF"
2024-09-30,0,-0.101403012786794,0,-0.00765086929711745
2024-10-08,0,-0.105229570260384,0,-0.00643361205354143
2024-10-09,-0.0604178700983872,-0.0899234163923577,-0.0883954045728181,-0.0193010019881897
2024-10-10,-0.049202009195206,-0.0797193898400084,-0.07388947603726,-0.0130411772231527
2024-10-11,-0.0582283826714144,-0.0784438199979222,-0.0985948350823629,-0.00208660825501228
2024-10-14,-0.049856080853954,-0.0778061111032134,-0.0843155643376475,0
2024-10-15,-0.0516465283703856,-0.0586734757879318,-0.10902092338275,0
2024-10-16,-0.0516962653540372,-0.0695152872613244,-0.114687311461027,0
2024-10-17,-0.0510773455083245,-0.0637754510509393,-0.124433426388886,0
2024-10-18,-0.0407931396592273,-0.0695152872613246,-0.089755351317875,0
2024-10-21,-0.0347066987402118,-0.0682397934455726,-0.089755351317875,0
2024-10-22,-0.0333749955244249,-0.0695152872613246,-0.0843155643376473,-0.000332201835189561
2024-10-23,-0.0283526663401176,-0.0656887297877344,-0.0809158108605932,0
2024-10-24,-0.0384951018206621,-0.0758928323664185,-0.0908885268865007,-0.010072712152174
2024-10-25,-0.0354577056670299,-0.0720662748928281,-0.0843155643376472,-0.00957729285162379
2024-10-28,-0.032493815140331,-0.0605866784983923,-0.0829556742853845,-0.00643989974136938
2024-10-29,-0.0318077146202124,-0.0624999572351875,-0.0904352113048152,0
2024-10-30,-0.0270318342015227,-0.0535714244985899,-0.0999547251346256,0
2024-10-31,-0.0338809592082534,-0.0695152872613244,-0.0999547251346256,-0.00602601030263383
2024-11-01,-0.039961433282432,-0.0803570987347172,-0.0981414628078829,-0.0144950733168211
2024-11-04,-0.0434753394536906,-0.0797193898400086,-0.0861288266643898,-0.0218240761299274
2024-11-05,-0.0444128697956322,-0.0829081623925555,-0.0623300987826584,-0.0218240761299274
2024-11-06,-0.035757554737486,-0.050382651946043,-0.0682231446517776,-0.0237784872348593
2024-11-07,-0.0413855703253064,-0.0357142829990602,-0.0371714241558699,-0.0456025633647867
2024-11-08,-0.0388499762016494,-0.0274234591571711,-0.0494108314757939,-0.0394136984135379
2024-11-11,-0.0347192648732878,-0.0216836229467858,-0.0446510178680948,-0.0382735605516805
2024-11-12,-0.0405499880707021,-0.0204081291310343,-0.0550771628612763,-0.0542344810275889
2024-11-13,-0.040035331494112,-0.0261479653414194,-0.0491840602993628,-0.0560260374839059
2024-11-14,-0.0483362127139101,-0.0248723954993331,-0.0652765933708207,-0.074918574617212
2024-11-15,-0.0623975132014086,-0.0369897768148122,-0.0809158108605932,-0.0744299330105909
2024-11-18,-0.068594526947251,-0.0440051068409493,-0.0847688799193329,-0.0622149800959313
2024-11-19,-0.0652011707730629,-0.0408163342884021,-0.0802357807952707,-0.0459283503227932
2024-11-20,-0.0558442297472633,-0.0299744467886749,-0.0779693162724308,-0.046091204971408
2024-11-21,-0.0618612181275798,-0.036989776814812,-0.0768360273182166,-0.0337133197473573
2024-11-22,-0.0641945447087948,-0.0299744467886749,-0.104034508677002,-0.0211725798746913
2024-11-25,-0.0566051240227218,-0.020408129131034,-0.10902092338275,-0.03648208175614
2024-11-26,-0.0566051240227218,-0.020408129131034,-0.110834185709493,-0.0482084707249549
2024-11-27,-0.0541483981843304,-0.0178571414995302,-0.0963282571739346,-0.0392507661041464
2024-11-28,-0.0598260286490868,-0.023596901683581,-0.102901276415582,-0.0441367938664761
2024-11-29,-0.0592119817404507,-0.0229591927888724,-0.0931551047949291,-0.0353420215550593
2024-12-02,-0.0541298931862609,-0.0178571414995302,-0.0863554277624385,-0.043648152259855
2024-12-03,-0.0372425546787138,-5.55111512312578e-16,-0.0854488532918614,-0.0340390290445869
2024-12-04,-0.0329444757998172,0,-0.0902086102067666,-0.0343648160025933
2024-12-05,-0.0243484644318631,0,-0.0917951580498721,-0.034690525299823
2024-12-06,-0.0275463587560917,-0.00314663012815652,-0.0804624385861137,-0.0385993475096869
2024-12-09,-0.0119415661934351,0,-0.081142411958642,-0.0332247558015125
2024-12-10,-0.0188588991824401,-0.00807454119787865,-0.0741161338281028,-0.0291530789430339
2024-12-11,-0.0174731175173577,-0.0105589812389015,-0.076382711736531,-0.0210097252260765
2024-12-12,-0.00599645226237822,0,-0.0668631412139267,-0.0143322186682064
2024-12-13,-0.00686817404756357,0,-0.0888486634617099,-0.0226384270337787
2024-12-16,-0.00275241948225269,0,-0.0942883370563493,-0.0314331993451955
2024-12-17,0,0,-0.0917951580498724,-0.0325732595462763
2024-12-18,0,0,-0.0879419756055444,-0.033876174395972
2024-12-19,-0.0242625418673107,-0.0262843661363017,-0.0865820855532815,-0.0415308865063082
2024-12-20,-0.0440167312957083,-0.0459976229354683,-0.0893019223506013,-0.0403908263052273
2024-12-23,-0.0208259213282888,-0.0131422186742703,-0.0883954045728181,-0.0307817030899593
2024-12-24,-0.0193660496402372,-0.0155316741356438,-0.0777426584815879,-0.0356677308522891
2024-12-25,-0.0133895829083388,-0.00418158266352309,-0.0770626284162652,-0.0332247558015124
2024-12-26,-0.0106717057037613,-3.33066907387547e-16,-0.0768360273182166,-0.0325732595462761
2024-12-27,-0.0148844389109754,-0.0071685088085981,-0.0781959173704794,-0.0317589086424251
2024-12-30,-0.0233783215983037,-0.0209079845298535,-0.0738894760372599,-0.0353420215550591
2024-12-31,-0.0301732022753229,-0.0268817656077647,-0.0883954045728181,-0.0345276706512081
2025-01-02,-0.0218382532168726,-0.0185185290684801,-0.114007338088498,-0.0265471715828655
2025-01-03,-0.0232074687810193,-0.0244922389341525,-0.123073479643829,-0.018078186229455
2025-01-06,-0.0178830572273377,-0.00298685493283646,-0.12669994760452,-0.0244299834900954
2025-01-07,-0.0207742653845924,-0.00896056479850871,-0.120580243944558,-0.0228012816823931
2025-01-08,-0.0240388393598785,-0.0191159285399428,-0.121940190689615,-0.0179152539200633
2025-01-09,-0.0230966159654332,-0.0227001117320029,-0.123753509709151,-0.0122149529146592
2025-01-10,-0.0222313731122075,-0.0262843661363018,-0.13349962463701,-0.00570030100540408
2025-01-13,-0.0276937021957374,-0.0489844778683046,-0.136899434806859,-0.00325732595462735
2025-01-14,-0.035955135682652,-0.0376344576084225,-0.114687311461027,-0.0117263889688145
2025-01-15,-0.0305533708974948,-0.043608167474095,-0.119900383957617,-0.0061888649512486
2025-01-16,-0.0273759023068989,-0.0221027834727791,-0.119447011683138,-0.00293153899662091
2025-01-17,-0.0246750956711472,-0.026284366136302,-0.116500517094975,-0.000162854648614652
2025-01-20,-0.0263982134212122,-0.0167264018663307,-0.112194075761756,-0.00211726575354654
2025-01-21,-0.0262624609065391,-0.0161290736071067,-0.111060786807542,-0.00211726575354654
2025-01-22,-0.0176804148657417,-0.0101553637414342,-0.119220410585089,0
2025-01-23,-0.0172798259133912,-0.0185185290684799,-0.116727174885818,0
2025-01-24,-0.0123558787098544,-0.0179211295970173,-0.10947429565723,0
2025-01-27,-0.0148972268373921,-0.0352449309348104,-0.114460653670184,-0.00257314155246324
2025-02-05,0,-0.0370370581369598,-0.118993696101452,0
2025-02-06,-0.00574626161600911,-0.0280764933384513,-0.108794265591908,-0.00574626161600922
2025-02-07,-0.002955115127937,-0.0304659487998248,-0.0961016560758861,-0.00295077698758306
2025-02-10,0,-0.0406213125412589,-0.0951949682197208,0
2025-02-11,0,-0.040023913069796,-0.0988214361804118,0
2025-02-12,-0.00254205556684073,-0.0388291853391094,-0.090208610206767,-0.00698663472688221
2025-02-13,0,-0.0334528037326611,-0.092475131422401,-0.00212635764423041
2025-02-14,0,-0.0268817656077647,-0.0856755110827045,0
2025-02-17,-0.0101773092923576,-0.026284366136302,-0.0840889632395989,-0.0168054596085718
2025-02-18,-0.00965982455329517,-0.0185185290684801,-0.0906618690956583,-0.00757005156555268
2025-02-19,-0.00605971731786104,-0.022700111732003,-0.0859021688735473,-0.00105979855597405
2025-02-20,-0.00640485416364645,-0.0310633482712876,-0.0886220623636612,0
2025-02-21,-0.00618624945211887,-0.0376344576084228,-0.0763827117365311,-0.00770510931846724
2025-02-24,-0.00686921192020451,-0.0501792055989912,-0.0793292063246938,-0.00574106467025659
2025-02-25,-0.0115875697406638,-0.0651134802631722,-0.0886220623636612,-0.00558999539588112
2025-02-26,-0.0149329504590259,-0.0675030069367843,-0.0811424119586424,-0.0151080080475186
2025-02-27,-0.0158324284836144,-0.0615292970711121,-0.0781959173704797,-0.0191871666183152
2025-02-28,-0.0292268939921368,-0.0973715562651462,-0.0947417093308294,-0.0264390681136562
2025-03-03,-0.0300644803980065,-0.0788530271966663,-0.0976882039189919,-0.0253814391116982
2025-03-04,-0.025566297564628,-0.0949821008037727,-0.0985948350823632,-0.0181296096570223
2025-03-05,-0.0194222704789072,-0.0842294088031148,-0.0947417093308291,-0.0108777802023465
2025-03-06,-0.0118595575617571,-0.0836320093316519,-0.0822757576056504,-0.0126907555761816
2025-03-07,-0.0138383801896113,-0.103942665602281,-0.0845422221284906,-0.0140504510862256
2025-03-10,-0.0140417655303606,-0.106332121063655,-0.0881687467819756,-0.0113309880254728
2025-03-11,-0.0143804806588415,-0.146953433604913,-0.0854488532918617,-0.017223121970105
2025-03-12,-0.0168231297760293,-0.144563906931301,-0.0877153745074958,-0.0140504510862257
2025-03-13,-0.0217084891087098,-0.149342889066287,-0.0922484736315581,-0.0066475523571744
2025-03-14,-0.00334504194104468,-0.140979723739241,-0.0693563769131977,0
2025-03-17,-0.00478557617775566,-0.137992868806405,-0.0720762137105175,0
2025-03-18,0,-0.130824359997807,-0.0700362935929322,0
2025-03-19,0,-0.137992868806405,-0.0686762901550811,0
2025-03-20,-0.00179075857626987,-0.118876940266462,-0.0761559405601,0
2025-03-21,-0.00958105100225271,-0.123058522929985,-0.0911151846773439,-0.00484794940412514
2025-03-24,-0.00870379161247203,-0.105137393332968,-0.0872621156186042,-0.00396649768964796
2025-03-25,-0.00958105100225271,-0.0961768285344595,-0.0868088000369184,-0.00484794940412503
2025-03-26,-0.00694186152431953,-0.0991636834672956,-0.0904352113048152,-0.00176290342895424
2025-03-27,-0.00445743008579713,-0.114695357602939,-0.087262115618604,0
2025-03-28,0,-0.118876940266462,-0.0915685002590296,0
2025-03-31,0,-0.157108726134108,-0.0970082305464632,0
2025-04-01,0,-0.142174451469928,-0.0974615461281488,0
2025-04-02,-0.00377381389832743,-0.138590197065629,-0.0981414628078832,-0.00382659103679972
2025-04-03,0,-0.155913998403422,-0.102674561931946,0
2025-04-07,-0.0305892320031275,-0.240143407206536,-0.162511425015333,-0.0305892320031276
2025-04-08,-0.0238229031868641,-0.212066913868085,-0.154578459028628,-0.023822903186864
2025-04-09,-0.0115590330328379,-0.223417005340206,-0.146418891943875,-0.0115590330328377
2025-04-10,0,-0.14635603413345,-0.132139677891953,0
2025-04-11,0,-0.155913998403422,-0.129646498885477,0
2025-04-14,0,-0.144563906931301,-0.127833236558734,0
2025-04-15,-0.000563941450038352,-0.154121871201272,-0.127153263186206,-0.00027300830355248
2025-04-16,0,-0.17025087359614,-0.125113456454208,0
2025-04-17,0,-0.169653545336916,-0.124433426388886,0
2025-04-18,0,-0.175029855731126,-0.122166905173252,0
2025-04-21,0,-0.182198364539723,-0.121713589591566,0
2025-04-22,0,-0.181003565596798,-0.121033616219038,0
2025-04-23,-0.0603858533846986,-0.154719270672735,-0.120126985055667,-0.0603858533846986
2025-04-24,-0.0501127664339612,-0.164874563201931,-0.120126985055667,-0.0501127664339612
2025-04-25,-0.0566273705130517,-0.137395469334942,-0.120126985055667,-0.0566273705130516
2025-04-28,-0.0647707002857381,-0.135006013873569,-0.121486931800723,-0.0647707002857379
2025-04-29,-0.0582560364675888,-0.136200741604255,-0.123073479643829,-0.0582560364675888
2025-04-30,-0.0627543183832842,-0.136200741604255,-0.123753509709152,-0.0640190037114083
2025-05-06,-0.0466669950648216,-0.12962963226712,-0.115367228140761,-0.046354283562314
2025-05-07,-0.0398304476790774,-0.126642777334284,-0.109927497853328,-0.0389626503639571
2025-05-08,-0.0469271802074165,-0.11290323040079,-0.104714482049531,-0.0532447657980984
2025-05-09,-0.0481040296256575,-0.112305902141566,-0.105847771003745,-0.056502097707173
2025-05-12,-0.0417328014483681,-0.0943847013323098,-0.0956482838014066,-0.0759208163557417
2025-05-13,-0.0407869082971464,-0.0908005181402498,-0.0947417093308294,-0.0814332379878044
2025-05-14,-0.0259970517453392,-0.0645161520039481,-0.0831822753834337,-0.0883237202235889
2025-05-15,-0.0330088863345477,-0.068697734667471,-0.0908885268865012,-0.115259344876393
2025-05-16,-0.0356104483439553,-0.0675030069367843,-0.0958749415922493,-0.100851896897315
2025-05-19,-0.0407125662203448,-0.0758661722638301,-0.0972348883373061,-0.0952142024593734
2025-05-20,-0.0326035509230279,-0.0657108797346351,-0.0927017892132438,-0.0968428684139107
2025-05-21,-0.0362089848050287,-0.0746714445331436,-0.0890752645597586,-0.0680280321948123
2025-05-22,-0.0398490374513387,-0.0806451543988158,-0.0895285801414442,-0.0666499715910908
2025-05-23,-0.0446276252868661,-0.0836320093316522,-0.0961016560758861,-0.0661488206285183
