date,value,close,position,returns,cummax,drawdown
2021-04-09,94066.5984708328,1777.6927699999999,11,-0.005812933553826172,113285.00000000001,-0.16964648037398777
2021-04-12,93944.38847083281,1766.58277,11,-0.0012991859170701225,113285.00000000001,-0.17072526397287546
2021-04-13,94061.5984708328,1778.6927699999999,0,0.0012476530201310787,113285.00000000001,-0.16969061684395292
2021-04-14,94061.5984708328,1804.6927699999999,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-15,94061.5984708328,1773.2927699999998,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-16,94061.5984708328,1812.67277,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-19,94061.5984708328,1845.6927699999997,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-20,94061.5984708328,1852.4927699999996,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-21,94061.5984708328,1837.6927699999997,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-22,94061.5984708328,1813.1927699999999,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-23,94061.5984708328,1866.6327699999995,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-26,94061.5984708328,1835.5127699999994,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-27,94061.5984708328,1852.1327699999995,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-28,94061.5984708328,1799.6927699999999,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-29,94061.5984708328,1784.0527699999998,0,0.0,113285.00000000001,-0.16969061684395292
2021-04-30,94061.5984708328,1764.4727699999999,0,0.0,113285.00000000001,-0.16969061684395292
2021-05-06,94061.5984708328,1716.6927699999999,0,0.0,113285.00000000001,-0.16969061684395292
2021-05-07,94986.5984708328,1660.6927699999999,-15,0.009833981295638283,113285.00000000001,-0.16152536990040345
2021-05-10,95655.69847083281,1636.7227699999999,-30,0.007044151604244098,113285.00000000001,-0.1556190274896695
2021-05-11,92006.5984708328,1716.6927699999999,-45,-0.038148276143869064,113285.00000000001,-0.18783070599962226
2021-05-12,90881.5984708328,1741.6927699999999,-45,-0.01222738389091338,113285.00000000001,-0.19776141174177697
2021-05-13,91696.22528026771,1729.1927699999999,0,0.008963605648907524,113285.00000000001,-0.190570461400294
2021-05-14,91696.22528026771,1767.5427699999998,0,0.0,113285.00000000001,-0.190570461400294
2021-05-17,91696.22528026771,1815.65277,0,0.0,113285.00000000001,-0.190570461400294
2021-05-18,91696.22528026771,1817.0027699999998,0,0.0,113285.00000000001,-0.190570461400294
2021-05-19,91696.22528026771,1806.6927699999999,0,0.0,113285.00000000001,-0.190570461400294
2021-05-20,91696.22528026771,1816.57277,0,0.0,113285.00000000001,-0.190570461400294
2021-05-21,91696.22528026771,1799.7927699999998,0,0.0,113285.00000000001,-0.190570461400294
2021-05-24,91696.22528026771,1828.9827699999996,0,0.0,113285.00000000001,-0.190570461400294
2021-05-25,91696.22528026771,1952.1927699999992,0,0.0,113285.00000000001,-0.190570461400294
2021-05-26,91871.52528026771,1977.6927699999992,15,0.0019117471789509288,113285.00000000001,-0.18902303676331644
2021-05-27,92751.22528026771,2002.6927699999994,30,0.009575328126057991,113285.00000000001,-0.18125766623765105
2021-05-28,92142.6452802677,1987.6927699999992,44,-0.006561422753834867,113285.00000000001,-0.1866297808159273
2021-05-31,91614.6452802677,1975.6927699999992,44,-0.005730245733601369,113285.00000000001,-0.19129059204424526
2021-06-01,92624.4452802677,1998.6427699999992,44,0.011022255196326158,113285.00000000001,-0.18237679057008704
2021-06-02,91790.6452802677,1979.6927699999992,44,-0.009001943250262379,113285.00000000001,-0.18973698830147256
2021-06-03,91800.32528026769,1979.912769999999,44,0.00010545736954381546,113285.00000000001,-0.18965154009562013
2021-06-04,93088.64528026771,2009.1927699999994,44,0.014033937200840674,113285.00000000001,-0.17827916069852412
2021-06-07,93946.64528026771,2028.6927699999997,44,0.009217021017082772,113285.00000000001,-0.17070534245250746
2021-06-08,90426.6452802677,1948.6927699999992,44,-0.03746807551774656,113285.00000000001,-0.20177741730796062
2021-06-09,90800.6452802677,1957.1927699999992,44,0.004135949076080614,113285.00000000001,-0.19847600935456877
2021-06-10,90595.30784191514,1996.1727699999994,0,-0.00226140946156006,113285.00000000001,-0.20028858329068167
2021-06-11,90595.30784191514,1936.5027699999994,0,0.0,113285.00000000001,-0.20028858329068167
2021-06-15,90595.30784191514,1950.6927699999992,0,0.0,113285.00000000001,-0.20028858329068167
2021-06-16,90595.30784191514,1915.6927699999994,0,0.0,113285.00000000001,-0.20028858329068167
2021-06-17,90595.30784191514,1914.6027699999997,0,0.0,113285.00000000001,-0.20028858329068167
2021-06-18,90595.30784191514,1848.6327699999995,0,0.0,113285.00000000001,-0.20028858329068167
