Date,行业动量轮动策略,科创50ETF,行业等权重组合
2026-01-06,1.0,1.0150735430300002,1.0075872081700001
2026-01-07,1.0,1.0251140930300002,1.00662261817
2026-01-08,1.0,1.03247716303,1.00707661817
2026-01-09,1.0,1.04787267303,1.01666319817
2026-01-12,1.0,1.0746474730300002,1.03401120817
2026-01-13,1.0,1.04452582303,1.02425385817
2026-01-14,1.0,1.0646069230300002,1.0231967981699999
2026-01-15,1.0,1.06059070303,1.02137085817
2026-01-16,1.0,1.0739781030300002,1.01998774817
2026-01-19,1.0,1.0692925130300004,1.01885323817
2026-01-20,1.0,1.0518888930300003,1.0140613081699998
2026-01-21,1.0,1.0893736130300005,1.0195625481699997
2026-01-22,1.0,1.0933898330300005,1.0180352581699996
2026-01-23,1.0,1.1020916430300003,1.0222256681699995
2026-01-26,1.0,1.0887042430300005,1.0119408281699993
2026-01-27,1.0,1.1054384930300005,1.0099694781699995
2026-01-28,1.0,1.1020916430300003,1.0093902481699994
2026-01-29,1.0,1.0713006230300002,1.0183156881699995
2026-01-30,1.0,1.0706312530300002,1.0065066281699995
2026-02-02,1.0,1.0304690530300002,0.9855974481699996
2026-02-03,1.0,1.0438564530300003,0.9961900781699995
2026-02-04,1.0,1.0324771630300003,0.9960378681699993
2026-02-05,1.0,1.0170816530300002,0.9935015381699992
2026-02-06,1.0,1.0110573230300002,0.9886682781699994
2026-02-09,1.0004313887,1.0351546430300003,1.0033981581699996
2026-02-10,0.9938324887000001,1.04519519303,1.0080090481699995
2026-02-11,0.9938324887000001,1.03381590303,1.0062905581699997
2026-02-12,0.9862802087000001,1.0512195230300003,1.0040208981699996
2026-02-13,0.9861537287,1.0438564530300003,0.9994143881699996
2026-02-24,0.9776301040299998,1.04050960303,0.9913760781699997
2026-02-25,0.9863217140299998,1.04653393303,0.9960931981699996
2026-02-26,0.9736617040299997,1.0545663730300001,0.9889363481699996
2026-02-27,0.9751545940299999,1.05590511303,0.9893510181699998
2026-03-02,0.9595611940299998,1.04117897303,0.9747647081699999
2026-03-03,0.9498664858299999,0.98762937303,0.94962580817
2026-03-04,0.9471506558299999,0.9842825230299999,0.9407747781699999
2026-03-05,0.94903084583,0.99967803303,0.9486615381699999
2026-03-06,0.95216449583,1.0057023630300002,0.95667678817
2026-03-09,0.9469417458299999,0.98829874303,0.9491808681700001
2026-03-10,0.95366873991,1.0083798430300002,0.9629197981699997
2026-03-11,0.9699940799100002,0.9963311830300001,0.9631171481699999
2026-03-12,0.97227675991,0.9822744130300002,0.95904682817
2026-03-13,0.96967815991,0.9782581930300002,0.9556540581699998
2026-03-16,0.97467666991,0.9836131530300002,0.96330145817
2026-03-17,0.95892030314,0.9635320530300002,0.9562831381699997
2026-03-18,0.9527862131399998,0.9749113430300003,0.95914908817
2026-03-19,0.93010007314,0.9521527630300002,0.9424274381700001
2026-03-20,0.9326935531400001,0.9367572530300002,0.9321548781699999
2026-03-23,0.9129044531399998,0.8972644230300003,0.90021162817
2026-03-24,0.9202093076299999,0.9173455230300003,0.9133083381699999
2026-03-25,0.9202093076299999,0.9347491430300003,0.92624709817
2026-03-26,0.9202093076299999,0.9160067830300005,0.9150577781700001
2026-03-27,0.9202093076299999,0.9247085930300005,0.92457075817
2026-03-30,0.9202093076299999,0.9173455230300006,0.9215124081700002
2026-03-31,0.91285717368,0.8939175730300006,0.9130189681699998
2026-04-01,0.9267754536800001,0.9240392230300005,0.93119314817
2026-04-02,0.92487118368,0.8979337930300005,0.91975235817
2026-04-03,0.9139506636799999,0.8939175730300005,0.9093374881699998
2026-04-07,0.91350198368,0.9059662330300005,0.9099615681699998
2026-04-08,0.9208494629999999,0.9615239430300008,0.9419505781699998
2026-04-09,0.9128435529999999,0.9548302430300006,0.93240752817
2026-04-10,0.916482603,0.9695563830300006,0.9440403581700001
2026-04-13,0.912843553,0.9769194530300008,0.9432798981700002
2026-04-14,0.9186660329999999,0.997669923030001,0.9553463881700002
2026-04-15,0.9221777969300001,0.9996780330300009,0.9546419181700001
2026-04-16,0.92956241693,1.0103879530300008,0.9669936081700001
2026-04-17,0.9204008969300003,1.011057323030001,0.9642739381700003
2026-04-20,0.9167304569300001,1.029799683030001,0.9680262181700001
2026-04-21,0.9169791369300001,1.014404173030001,0.9657550981700002
2026-04-22,0.9239542296500003,1.0311384230300011,0.96979846817
2026-04-23,0.9181584296500003,1.017081653030001,0.96299248817
2026-04-24,0.9184650096500002,1.0324771630300011,0.9631467281700004
2026-04-27,0.9221648896500004,1.072639363030001,0.9697702581700003
2026-04-28,0.9146924096500002,1.057243853030001,0.9641472181700002
2026-04-29,0.9264536093100005,1.061929443030001,0.9759135381700001
2026-04-30,0.9481856693100001,1.1148096730300012,0.9811335081700003
2026-05-06,0.9856312093100004,1.175052973030001,0.9970890481700002
2026-05-07,1.0032101993100004,1.1917872230300013,1.00670206817
2026-05-08,0.9944035593100004,1.1636736830300012,1.0023147181700003
2026-05-11,1.0244943588500004,1.2199007630300012,1.0162408181700002
2026-05-12,1.0217800788500004,1.2232476130300012,1.0101221181700002
2026-05-13,1.0429817188500003,1.2560467430300013,1.01638644817
2026-05-14,1.0219367988500003,1.2225782430300012,1.00028636817
2026-05-15,1.0218872388500004,1.203835883030001,0.9930695681700002
2026-05-18,1.0310037433000003,1.2145458030300011,0.9893310881699999
2026-05-19,1.0510098533000003,1.2600629630300013,0.9984691681699996
2026-05-20,1.0658689333000004,1.3002251630300015,1.00219595817
2026-05-21,1.0443999033000007,1.252699893030001,0.98758093817
2026-05-22,1.0642488333000006,1.2707728830300014,0.9938818481699996
2026-05-25,1.1064364060200007,1.345072953030001,1.0032184281699998
2026-05-26,1.1008191260200006,1.324991853030001,1.00153338817
2026-05-27,1.0760637160200006,1.286837763030001,0.98934377817
2026-05-28,1.080717656020001,1.307588233030001,0.9862814781699999
2026-05-29,1.0392834960200006,1.241989973030001,0.9788413881699999
