Date,ETF,Selected,Weight,Momentum,AdjMomentum
2024-07-29,人工智能ETF,False,0.0,,
2024-07-29,军工ETF,False,0.0,,
2024-07-29,创新药ETF,False,0.0,,
2024-07-29,半导体ETF,True,0.450789493729465,0.0011771093191207892,0.06312327296301228
2024-07-29,恒生科技ETF,False,0.0,,
2024-07-29,房地产ETF,False,0.0,,
2024-07-29,旅游ETF,False,0.0,,
2024-07-29,机器人ETF嘉实,False,0.0,,
2024-07-29,消费50ETF,False,0.0,,
2024-07-29,游戏ETF,False,0.0,,
2024-07-29,电池ETF,False,0.0,,
2024-07-29,科创50ETF,False,0.0,,
2024-07-29,银行ETF易方达,True,0.549210506270535,0.0008058295398632509,0.07690499708556793
2024-08-05,人工智能ETF,False,0.0,,
2024-08-05,军工ETF,False,0.0,0.0006066955306041844,0.033767651659467844
2024-08-05,创新药ETF,True,0.32531683246129134,0.0031539768322851438,0.17957281575432854
2024-08-05,半导体ETF,False,0.0,0.0010091930358877067,0.04387623206931084
2024-08-05,恒生科技ETF,False,0.0,,
2024-08-05,房地产ETF,True,0.15831623809824677,0.001456254137908264,0.08738955325441886
2024-08-05,旅游ETF,True,0.3216295418379919,0.002644985593118693,0.17753745485793473
2024-08-05,机器人ETF嘉实,False,0.0,,
2024-08-05,消费50ETF,False,0.0,,
2024-08-05,游戏ETF,True,0.1136639450768101,0.0010870647776197728,0.06274177242155704
2024-08-05,电池ETF,False,0.0,6.1378701593362e-05,0.003427904411847166
2024-08-05,科创50ETF,False,0.0,,
2024-08-05,银行ETF易方达,True,0.08107344252565989,0.00039722554097880723,0.04475202296506363
2024-08-12,人工智能ETF,False,0.0,,
2024-08-12,军工ETF,False,0.0,,
2024-08-12,创新药ETF,True,0.7388002367679152,0.0020706193359198433,0.11833493242234758
2024-08-12,半导体ETF,False,0.0,,
2024-08-12,恒生科技ETF,False,0.0,,
2024-08-12,房地产ETF,True,0.15848475357249797,0.0004351242585694581,0.02538478152906356
2024-08-12,旅游ETF,False,0.0,,
2024-08-12,机器人ETF嘉实,False,0.0,,
2024-08-12,消费50ETF,False,0.0,,
2024-08-12,游戏ETF,True,0.10271500965958681,0.00029682467436351057,0.016452043626843414
2024-08-12,电池ETF,False,0.0,,
2024-08-12,科创50ETF,False,0.0,,
2024-08-12,银行ETF易方达,False,0.0,,
2024-08-19,人工智能ETF,False,0.0,,
2024-08-19,军工ETF,False,0.0,,
2024-08-19,创新药ETF,False,0.0,,
2024-08-19,半导体ETF,False,0.0,,
2024-08-19,恒生科技ETF,False,0.0,,
2024-08-19,房地产ETF,False,0.0,,
2024-08-19,旅游ETF,False,0.0,,
2024-08-19,机器人ETF嘉实,False,0.0,,
2024-08-19,消费50ETF,False,0.0,,
2024-08-19,游戏ETF,True,0.38482184898646404,0.0017678441870867367,0.08767390846516983
2024-08-19,电池ETF,False,0.0,,
2024-08-19,科创50ETF,False,0.0,,
2024-08-19,银行ETF易方达,True,0.6151781510135359,0.0011583688486482447,0.14015595279682344
2024-08-26,人工智能ETF,False,0.0,,
2024-08-26,军工ETF,False,0.0,,
2024-08-26,创新药ETF,True,0.027610670976231017,0.000123950025877384,0.007798214989500746
2024-08-26,半导体ETF,False,0.0,,
2024-08-26,恒生科技ETF,False,0.0,,
2024-08-26,房地产ETF,True,0.07922525853438132,0.0003655043396736446,0.02237597192700382
2024-08-26,旅游ETF,False,0.0,,
2024-08-26,机器人ETF嘉实,False,0.0,,
2024-08-26,消费50ETF,True,0.0038537620109678323,1.2154219068422068e-05,0.0010884365941620513
2024-08-26,游戏ETF,False,0.0,,
2024-08-26,电池ETF,False,0.0,,
2024-08-26,科创50ETF,False,0.0,,
2024-08-26,银行ETF易方达,True,0.8893103084784199,0.001792070379239874,0.2511722001926014
2024-09-02,人工智能ETF,False,0.0,,
2024-09-02,军工ETF,False,0.0,,
2024-09-02,创新药ETF,False,0.0,,
2024-09-02,半导体ETF,False,0.0,,
2024-09-02,恒生科技ETF,True,1.0,0.002080002373095302,0.15042391509306885
2024-09-02,房地产ETF,False,0.0,,
2024-09-02,旅游ETF,False,0.0,,
2024-09-02,机器人ETF嘉实,False,0.0,,
2024-09-02,消费50ETF,False,0.0,,
2024-09-02,游戏ETF,False,0.0,,
2024-09-02,电池ETF,False,0.0,,
2024-09-02,科创50ETF,False,0.0,,
2024-09-02,银行ETF易方达,False,0.0,,
2024-09-09,人工智能ETF,False,0.0,,
2024-09-09,军工ETF,False,0.0,,
2024-09-09,创新药ETF,False,0.0,,
2024-09-09,半导体ETF,False,0.0,,
2024-09-09,恒生科技ETF,False,0.0,,
2024-09-09,房地产ETF,False,0.0,,
2024-09-09,旅游ETF,False,0.0,,
2024-09-09,机器人ETF嘉实,False,0.0,,
2024-09-09,消费50ETF,False,0.0,,
2024-09-09,游戏ETF,True,0.6198845342168079,0.0017838020789235688,0.09125192846176772
2024-09-09,电池ETF,True,0.3801154657831921,0.000800156366088789,0.05595601660667929
2024-09-09,科创50ETF,False,0.0,,
2024-09-09,银行ETF易方达,False,0.0,,
2024-09-18,人工智能ETF,False,0.0,,
2024-09-18,军工ETF,False,0.0,,
2024-09-18,创新药ETF,False,0.0,,
2024-09-18,半导体ETF,False,0.0,,
2024-09-18,恒生科技ETF,True,0.41775211222090086,0.00019340865711232614,0.014608662575897139
2024-09-18,房地产ETF,False,0.0,,
2024-09-18,旅游ETF,False,0.0,,
2024-09-18,机器人ETF嘉实,False,0.0,,
2024-09-18,消费50ETF,False,0.0,,
2024-09-18,游戏ETF,False,0.0,,
2024-09-18,电池ETF,True,0.5822478877790991,0.00033559061853929983,0.020361029134894983
2024-09-18,科创50ETF,False,0.0,,
2024-09-18,银行ETF易方达,False,0.0,,
2024-09-25,人工智能ETF,False,0.0,0.0019130148158926664,0.12108311972366478
2024-09-25,军工ETF,False,0.0,0.0002520001353467194,0.011163234980268343
2024-09-25,创新药ETF,False,0.0,0.0010612736552183255,0.08368763887132458
2024-09-25,半导体ETF,False,0.0,,
2024-09-25,恒生科技ETF,True,0.26734553830423735,0.005246643070027435,0.3022866001848079
2024-09-25,房地产ETF,True,0.21956118601301575,0.004821888977987782,0.24825701178109683
2024-09-25,旅游ETF,False,0.0,0.000668096741457791,0.04858854664656052
2024-09-25,机器人ETF嘉实,True,0.15418461980875478,0.002702763917496032,0.17433597290760153
2024-09-25,消费50ETF,False,0.0,0.0014181217603714824,0.0988503213605448
2024-09-25,游戏ETF,True,0.21969346164662398,0.004574184167724832,0.2484065753452556
2024-09-25,电池ETF,True,0.13921519422736817,0.0031168312272238595,0.1574100993941735
2024-09-25,科创50ETF,False,0.0,,
2024-09-25,银行ETF易方达,False,0.0,,
2024-10-09,人工智能ETF,True,0.25450028494333915,0.01949254171549896,0.5731842834681274
2024-10-09,军工ETF,False,0.0,0.012036878376702314,0.25589512259780334
2024-10-09,创新药ETF,False,0.0,0.012827095054393006,0.3118008354502026
2024-10-09,半导体ETF,True,0.2280841022251501,0.020826166906963938,0.5136898873551357
2024-10-09,恒生科技ETF,True,0.18580310727491225,0.014468372081570058,0.4184648395707407
2024-10-09,房地产ETF,False,0.0,0.014496815041901923,0.3254304230288784
2024-10-09,旅游ETF,False,0.0,0.006698657477268349,0.175354986038923
2024-10-09,机器人ETF嘉实,True,0.1656183847455896,0.014679086269562719,0.3730049072859946
2024-10-09,消费50ETF,False,0.0,0.01041959445605673,0.2708603652861548
2024-10-09,游戏ETF,False,0.0,0.013836212774849721,0.31939907728404826
2024-10-09,电池ETF,True,0.1659941208110089,0.016037580925070783,0.37385113819484583
2024-10-09,科创50ETF,False,0.0,,
2024-10-09,银行ETF易方达,False,0.0,0.004174741590366788,0.1629049181599916
2024-10-16,人工智能ETF,True,0.20356270268874613,0.014936962905637563,0.37158956294947676
2024-10-16,军工ETF,False,0.0,0.0097689670293163,0.20151373885079718
2024-10-16,创新药ETF,False,0.0,0.008206951554504665,0.18353966061279237
2024-10-16,半导体ETF,True,0.19080925730853315,0.016338721045075534,0.3483090349728979
2024-10-16,恒生科技ETF,True,0.19965671845876,0.013657646203108564,0.3644594602649621
2024-10-16,房地产ETF,True,0.21223999976959124,0.017643069608711693,0.3874293655619632
2024-10-16,旅游ETF,False,0.0,0.005303344029643747,0.13616168285877608
2024-10-16,机器人ETF嘉实,False,0.0,0.01084016105970309,0.25208091521813863
