Date,行业动量轮动策略,科创50ETF,行业等权重组合
2026-03-25,-0.03724337733985161,-0.15428218485135567,-0.11249492173899696
2026-03-26,-0.03724337733985161,-0.1712229737762103,-0.12423338456478002
2026-03-27,-0.03724337733985161,-0.16335760748967054,-0.11441003206614109
2026-03-30,-0.03724337733985161,-0.17001291742443495,-0.11807894099022309
2026-03-31,-0.04454683733985154,-0.19118890358050336,-0.1277833727347402
2026-04-01,-0.02998473733985163,-0.16396263566555833,-0.10788926120920365
2026-04-02,-0.031977077339851556,-0.18755873452517755,-0.12113567420647388
2026-04-03,-0.04340271733985135,-0.19118890358050358,-0.13216389221775793
2026-04-07,-0.0438721573398515,-0.18029839641452558,-0.13092777327872981
2026-04-08,-0.03569123733985147,-0.1300810578158488,-0.09559801813170085
2026-04-09,-0.044070707339851634,-0.13613133957472562,-0.10510696568134376
2026-04-10,-0.04026185733985144,-0.12282071970519703,-0.09198972133042826
2026-04-13,-0.04407070733985152,-0.11616540977043244,-0.09251025751015246
2026-04-14,-0.03797654733985134,-0.0974095363179147,-0.07907216901375996
2026-04-15,-0.03382708733985129,-0.09559445179025179,-0.08005116251781798
2026-04-16,-0.026093957339851315,-0.08591400097604923,-0.06611241327041986
2026-04-17,-0.03568783733985126,-0.08530897280016156,-0.0678253501403262
2026-04-20,-0.039531497339851285,-0.06836818387530694,-0.06336365061564357
2026-04-21,-0.039271077339851135,-0.0822838319207232,-0.06578409600221666
2026-04-22,-0.031433447339851095,-0.0671581275235316,-0.06099025127774135
2026-04-23,-0.037505687339851046,-0.07986371921717271,-0.0701618839963611
2026-04-24,-0.037184457339850985,-0.06594807117175626,-0.07015997483952562
2026-04-27,-0.03330811733985117,-0.029646380618496133,-0.06102257710204487
2026-04-28,-0.0411369973398511,-0.04356202866391259,-0.067447389985439
2026-04-29,-0.02842324233985094,-0.03932683143269888,-0.05487510170948936
2026-04-30,-0.0056413723398509585,0.0,-0.04838823882446013
2026-05-06,0.0,0.0,-0.02893713343707933
2026-05-07,0.0,0.0,-0.018127742309032063
2026-05-08,-0.008775594108161302,-0.023571462891005056,-0.022791956727061566
2026-05-11,0.0,0.0,-0.006706199517950391
2026-05-12,-0.002649268546544736,0.0,-0.012651405274082173
2026-05-13,0.0,0.0,-0.004273270073077385
2026-05-14,-0.020178059503208473,-0.026626682796821056,-0.023366603316643354
2026-05-15,-0.020226032797574036,-0.041537625163040846,-0.029694068437261703
2026-05-18,-0.011391216232134675,-0.03301708666805829,-0.03326835146952206
2026-05-19,0.0,0.0,-0.023001713913088948
2026-05-20,0.0,0.0,-0.019266859730352512
2026-05-21,-0.02014086115462516,-0.036526098697634075,-0.03579111227381104
2026-05-22,-0.0015199216060807754,-0.022635892150646365,-0.02684811190640661
2026-05-25,0.0,0.0,-0.016878466057403736
2026-05-26,-0.005076809223361928,-0.014919319397607926,-0.0181060202399483
2026-05-27,-0.027450164253848726,-0.04326602625306313,-0.033603016563979675
2026-05-28,-0.02324382473285778,-0.027849396208868272,-0.035358503105626375
2026-05-29,-0.060691558870213914,-0.0765858395743877,-0.04630056380238672
2026-06-01,-0.09185244816838856,-0.12134379776721181,-0.05792019724427421
2026-06-02,-0.0735739718616401,-0.10791641030936486,-0.05172972975572449
2026-06-03,-0.048860138295001514,-0.0870293631527137,-0.04938666052402277
2026-06-04,-0.04483829422850091,-0.08255356733343111,-0.05536406226255799
2026-06-05,-0.06484957917903555,-0.11686800194792955,-0.06422968166613158
2026-06-08,-0.09004473483543307,-0.1566528536748843,-0.08520773742312907
2026-06-09,-0.05823530208981551,-0.12084648712062504,-0.0691130692124658
2026-06-10,-0.07907439502346969,-0.12631690423308134,-0.07796985455783578
2026-06-11,-0.0923941671189439,-0.1203491764740381,-0.08792446279115859
2026-06-12,-0.0975540333365784,-0.1203491764740381,-0.08119136195497705
2026-06-15,-0.07895754818954782,-0.07658583957438787,-0.06233632226182675
2026-06-16,-0.07808771619391847,-0.07111542246193157,-0.06497965329327159
2026-06-17,-0.06743227424745706,-0.02934132814862908,-0.057320875884608276
2026-06-18,-0.05873395429116222,0.0,-0.04523018083610539
2026-06-22,-0.051557840327218676,0.0,-0.03250225059294487
2026-06-23,-0.07524482384841032,-0.01595115591692336,-0.051386038244691505
2026-06-24,-0.03937553023506452,0.0,-0.03808990541738891
2026-06-25,0.0,0.0,-0.025676134866301582
2026-06-26,-0.027416218398258158,-0.02054029570366596,-0.05271313307544515
2026-06-29,0.0,0.0,-0.02909004391541636
2026-06-30,0.0,0.0,-0.012134802823051672
2026-07-01,-0.01848644264420838,-0.02291227208687492,-0.01165035307379089
