Date,行业动量轮动策略,科创50ETF,行业等权重组合
2026-01-05,0.0,0.01598021982276201,0.0
2026-01-06,0.0,0.009882623503980868,0.0
2026-01-07,0.0,0.007176336207376953,0.0
2026-01-08,0.0,0.01489815246447108,0.0
2026-01-11,0.0,0.025529488165956835,0.0
2026-01-12,0.0,-0.028005702925290886,0.0
2026-01-13,0.0,0.019208413745894132,0.0
2026-01-14,0.0,-0.0037692808432177164,0.0
2026-01-15,0.0,0.012611806919613118,-0.006237350000000297
2026-01-18,0.0,-0.004359155593190692,-0.0011710240870893463
2026-01-19,0.0,-0.01626203810047953,-0.004416456503736184
2026-01-20,0.0,0.035604937059443204,0.005066568701496156
2026-01-21,0.0,0.0036836582642917576,-0.0015539727965355812
2026-01-22,0.0,0.007951967242780673,0.0039944394079785865
2026-01-25,0.0,-0.01213728050116259,-0.009829619302675981
2026-01-26,0.0,0.015358005041581177,-0.0021480281107219223
2026-01-27,0.0,-0.003025140879438328,-0.000560475927987856
2026-01-28,0.0,-0.02791574515267414,0.009504772056811822
2026-01-29,0.0,-0.0006242915899850301,-0.011990521666994668
2026-02-01,0.0,-0.03748089440626992,-0.020352906089712193
2026-02-02,0.0,0.012980138675844763,0.010532374722588065
2026-02-03,0.0,-0.010891741558615886,0.0004364085768221921
2026-02-04,0.0,-0.014898152464470939,-0.00230144591210313
2026-02-05,0.0,-0.005917877271784415,-0.004978399929187293
2026-02-08,0.0,0.023812428114261333,0.014550651160786209
2026-02-09,0.0,0.009691076973820142,0.004098198259978284
2026-02-10,0.0,-0.010877802944686583,-0.0015595559090782185
2026-02-11,0.0,0.016819600093177782,-0.0024118294115316008
2026-02-12,0.0,-0.006998276443681587,-0.004601116904763499
2026-02-23,0.0,-0.0032034533995929735,-0.007829652186587611
2026-02-24,0.0,0.005784747287631534,0.0048437164411735956
2026-02-25,0.0,0.0076686352664512725,-0.007341887684574039
2026-02-26,0.0,0.001268379140731984,0.0004523413043964828
2026-03-01,0.0,-0.013934496323578804,-0.014576108722255078
2026-03-02,0.0,-0.051386946945395306,-0.02521384294204368
2026-03-03,0.0,-0.0033856630727832787,-0.009394913947619257
2026-03-04,0.0,0.015626957748592612,0.008188427874014687
2026-03-05,0.0,0.006020809573501439,0.008577316164567075
2026-03-08,0.0,-0.017289353971095284,-0.007833403354032329
2026-03-09,0.0,0.020300232487199654,0.014304658328355386
2026-03-10,0.0,-0.011937799389330768,0.0003823616426199784
2026-03-11,0.0,-0.014095704311204549,-0.004022542079214338
2026-03-12,0.0011159073086360878,-0.004084923969320885,-0.0033267646230239383
2026-03-15,0.0035122606426790217,0.0054689053549983775,0.008075384499788599
2026-03-16,-0.016333183269069625,-0.020396846657334575,-0.0070354243068842665
2026-03-17,-0.005930137765894941,0.011798872907241492,0.002675091988769039
2026-03-18,-0.015510336624303489,-0.023322565824449082,-0.017300444279767645
2026-03-19,-0.0012669597917898676,-0.016153777358171147,-0.01074573548276705
2026-03-22,0.0,-0.042118320587915675,-0.03406720381606518
2026-03-23,0.0,0.02235776680407848,0.01451110659634481
2026-03-24,0.0,0.018952984815456063,0.013957023139230968
2026-03-25,0.0,-0.02003125465895162,-0.01186797543651243
2026-03-26,0.0007763736767603991,0.009490328565666398,0.010385591581905457
2026-03-29,-0.00013065732276185246,-0.00795478449854214,-0.0032655249432440346
2026-03-30,-0.0007404882458628907,-0.025513633405421697,-0.008955950832887688
2026-03-31,8.718082059205012e-05,0.033662085047389066,0.019418563267987
2026-04-01,-0.0002833129674671371,-0.028223737199118432,-0.011974257813525105
2026-04-02,-0.0038562505655087165,-0.004468223377605721,-0.011360334911165688
2026-04-06,-0.002600583579851577,0.013464834018955756,0.0005382177467920239
