Date,ETF,Selected,Weight,Momentum,AdjMomentum
2026-04-13,人工智能ETF,True,0.34655767338375104,0.0037959272504945797,0.140673767800827
2026-04-13,军工ETF,False,0.0,,
2026-04-13,创新药ETF,True,0.3641789906161523,0.003266494947530507,0.14782656596135316
2026-04-13,半导体ETF,True,0.0075345533713221426,7.933250114809387e-05,0.0030584058378838514
2026-04-13,恒生科技ETF,False,0.0,,
2026-04-13,房地产ETF,False,0.0,,
2026-04-13,旅游ETF,False,0.0,,
2026-04-13,机器人ETF嘉实,False,0.0,,
2026-04-13,消费50ETF,False,0.0,,
2026-04-13,游戏ETF,False,0.0,,
2026-04-13,电池ETF,True,0.2817287826287745,0.0023313564373393216,0.11435859712286518
2026-04-13,科创50ETF,False,0.0,,
2026-04-13,银行ETF易方达,False,0.0,,
2026-04-20,人工智能ETF,True,0.24541976466704218,0.008807312479498813,0.37749198519552324
2026-04-20,军工ETF,False,0.0,,
2026-04-20,创新药ETF,False,0.0,0.00513512225449928,0.25381421763541523
2026-04-20,半导体ETF,True,0.16943255220147171,0.005620682948443967,0.2606123861867874
2026-04-20,恒生科技ETF,False,0.0,0.003410459830104168,0.18523439108517925
2026-04-20,房地产ETF,False,0.0,0.002421644184257443,0.14299637500433188
2026-04-20,旅游ETF,False,0.0,0.001881415131144415,0.10238954022360686
2026-04-20,机器人ETF嘉实,True,0.20314924832725356,0.005935368668407182,0.3124736638309218
2026-04-20,消费50ETF,False,0.0,0.0002534497193723062,0.034196577257186826
2026-04-20,游戏ETF,False,0.0,0.003944039119009935,0.1566126638454052
2026-04-20,电池ETF,True,0.17914280327276638,0.005578617363440713,0.27554819202387215
2026-04-20,科创50ETF,False,0.0,,
2026-04-20,银行ETF易方达,True,0.2028556315314661,0.0023605203678659036,0.3120220376659349
2026-04-27,人工智能ETF,True,0.2975478582502894,0.008414550271451233,0.3548164935266526
2026-04-27,军工ETF,False,0.0,,
2026-04-27,创新药ETF,False,0.0,0.0011557787199489688,0.07100244574347135
2026-04-27,半导体ETF,True,0.3020327761716937,0.008512073017841505,0.3601646175561287
2026-04-27,恒生科技ETF,False,0.0,0.0009825321929065212,0.055124107286477
2026-04-27,房地产ETF,False,0.0,0.00069340524890259,0.0461252843111448
2026-04-27,旅游ETF,False,0.0,,
2026-04-27,机器人ETF嘉实,True,0.20425519864038352,0.004787195110602088,0.24356792145083536
2026-04-27,消费50ETF,False,0.0,,
2026-04-27,游戏ETF,False,0.0,0.0007990004578756038,0.03282072870570259
2026-04-27,电池ETF,True,0.12217882625481416,0.003148922497257628,0.1456944202853899
2026-04-27,科创50ETF,False,0.0,,
2026-04-27,银行ETF易方达,True,0.0739853406828192,0.0005800375156308435,0.08822519949503678
2026-05-07,人工智能ETF,True,0.23603668926198865,0.013167679461032356,0.606329657435366
2026-05-07,军工ETF,False,0.0,,
2026-05-07,创新药ETF,False,0.0,,
2026-05-07,半导体ETF,True,0.21803283469306559,0.01432422054217854,0.5600814618373725
2026-05-07,恒生科技ETF,False,0.0,0.004117907301142481,0.23892208858705333
2026-05-07,房地产ETF,True,0.19653282577306566,0.006748692761745501,0.5048523655300121
2026-05-07,旅游ETF,False,0.0,,
2026-05-07,机器人ETF嘉实,True,0.22346552550332555,0.010970621588207424,0.5740369259994758
2026-05-07,消费50ETF,False,0.0,,
2026-05-07,游戏ETF,False,0.0,0.003076108334431521,0.14577134750247286
2026-05-07,电池ETF,True,0.1259321247685545,0.007864539276552628,0.32349370053345283
2026-05-07,科创50ETF,False,0.0,,
2026-05-07,银行ETF易方达,False,0.0,,
2026-05-14,人工智能ETF,True,0.28086239077482644,0.008599957329712065,0.41831777741986126
2026-05-14,军工ETF,False,0.0,,
2026-05-14,创新药ETF,False,0.0,,
2026-05-14,半导体ETF,True,0.3003767730576145,0.012240157434447957,0.447382590981183
2026-05-14,恒生科技ETF,True,0.03736729230446484,0.0008452767341814993,0.055655022453803916
2026-05-14,房地产ETF,True,0.07226338718402452,0.0013113830932178106,0.10762943173793363
2026-05-14,旅游ETF,False,0.0,,
2026-05-14,机器人ETF嘉实,True,0.3091301566790696,0.008308875400210636,0.4604199220789097
2026-05-14,消费50ETF,False,0.0,,
2026-05-14,游戏ETF,False,0.0,,
2026-05-14,电池ETF,False,0.0,,
2026-05-14,科创50ETF,False,0.0,,
2026-05-14,银行ETF易方达,False,0.0,,
2026-05-21,人工智能ETF,True,0.2404141327255255,0.007274438687177998,0.3341604205528813
2026-05-21,军工ETF,False,0.0,,
2026-05-21,创新药ETF,False,0.0,,
2026-05-21,半导体ETF,True,0.39237528561381585,0.016033793928998823,0.5453768003104944
2026-05-21,恒生科技ETF,False,0.0,,
2026-05-21,房地产ETF,False,0.0,,
2026-05-21,旅游ETF,False,0.0,,
2026-05-21,机器人ETF嘉实,True,0.3672105816606586,0.009153187084679142,0.5103994553401962
2026-05-21,消费50ETF,False,0.0,,
2026-05-21,游戏ETF,False,0.0,,
2026-05-21,电池ETF,False,0.0,,
2026-05-21,科创50ETF,False,0.0,,
2026-05-21,银行ETF易方达,False,0.0,,
2026-05-28,人工智能ETF,True,0.31993718489352163,0.006916275133467142,0.2944497503200385
2026-05-28,军工ETF,False,0.0,,
2026-05-28,创新药ETF,False,0.0,,
2026-05-28,半导体ETF,True,0.3723948223711975,0.012078567716219369,0.3427284093412504
2026-05-28,恒生科技ETF,True,0.02681109908746571,0.00033975753565634317,0.0246752231527494
2026-05-28,房地产ETF,False,0.0,,
2026-05-28,旅游ETF,False,0.0,,
2026-05-28,机器人ETF嘉实,True,0.28085689364781513,0.0054504516203904676,0.25848274634842333
2026-05-28,消费50ETF,False,0.0,,
2026-05-28,游戏ETF,False,0.0,,
2026-05-28,电池ETF,False,0.0,,
2026-05-28,科创50ETF,False,0.0,,
2026-05-28,银行ETF易方达,False,0.0,,
2026-06-04,人工智能ETF,True,0.2342909073732427,0.0019935679867571776,0.07814397590564835
2026-06-04,军工ETF,False,0.0,,
2026-06-04,创新药ETF,False,0.0,,
2026-06-04,半导体ETF,True,0.46436762621768773,0.00566653647613991,0.15488237679112912
2026-06-04,恒生科技ETF,False,0.0,,
2026-06-04,房地产ETF,False,0.0,,
2026-06-04,旅游ETF,False,0.0,,
2026-06-04,机器人ETF嘉实,True,0.3013414664090695,0.002024582377608969,0.10050761488976324
2026-06-04,消费50ETF,False,0.0,,
2026-06-04,游戏ETF,False,0.0,,
