Date,ETF,Selected,Weight,Momentum,AdjMomentum
2026-07-13,恒生科技ETF,False,0.0,,
2026-07-13,房地产ETF,False,0.0,,
2026-07-13,旅游ETF,False,0.0,,
2026-07-13,机器人ETF嘉实,False,0.0,,
2026-07-13,消费50ETF,False,0.0,,
2026-07-13,游戏ETF,True,0.050799608284522256,0.0007415222776453012,0.034903359669580865
2026-07-13,电池ETF,False,0.0,,
2026-07-13,科创50ETF,False,0.0,,
2026-07-13,银行ETF易方达,False,0.0,,
2026-07-20,人工智能ETF,False,0.0,,
2026-07-20,军工ETF,True,0.15176149915819717,0.003226339224822261,0.14598329082312658
2026-07-20,创新药ETF,True,0.25550413543709244,0.008521445559453566,0.24577600193013066
2026-07-20,半导体ETF,False,0.0,,
2026-07-20,恒生科技ETF,True,0.08291893976532046,0.0019202529023082172,0.07976186164244457
2026-07-20,房地产ETF,False,0.0,,
2026-07-20,旅游ETF,False,0.0,,
2026-07-20,机器人ETF嘉实,False,0.0,,
2026-07-20,消费50ETF,True,0.31480147556545707,0.004508230687585208,0.3028156391043351
2026-07-20,游戏ETF,False,0.0,,
2026-07-20,电池ETF,False,0.0,,
2026-07-20,科创50ETF,False,0.0,,
2026-07-20,银行ETF易方达,True,0.19501395007393288,0.002455726598656338,0.18758893623298747
