Date,行业动量轮动策略,科创50ETF,行业等权重组合
2026-01-06,1.0,1.015980219822762,1.00795491
2026-01-07,1.0,1.0260207698227621,1.0069903199999999
2026-01-08,1.0,1.033383839822762,1.0074443199999998
2026-01-09,1.0,1.048779349822762,1.0170309000000002
2026-01-12,1.0,1.075554149822762,1.0343789099999998
2026-01-13,1.0,1.045432499822762,1.02462156
2026-01-14,1.0,1.065513599822762,1.0235645
2026-01-15,1.0,1.0614973798227618,1.0217385600000002
2026-01-16,1.0,1.074884779822762,1.02035545
2026-01-19,1.0,1.070199189822762,1.01922094
2026-01-20,1.0,1.052795569822762,1.01442901
2026-01-21,1.0,1.090280289822762,1.01993025
2026-01-22,1.0,1.094296509822762,1.0184029600000002
2026-01-23,1.0,1.1029983198227618,1.0225933700000003
2026-01-26,1.0,1.089610919822762,1.01230853
2026-01-27,1.0,1.106345169822762,1.0103371800000003
2026-01-28,1.0,1.1029983198227618,1.0097579500000002
2026-01-29,1.0,1.0722072998227619,1.0186833900000003
2026-01-30,1.0,1.071537929822762,1.0068743300000003
2026-02-02,1.0,1.0313757298227622,0.9859651500000005
2026-02-03,1.0,1.0447631298227622,0.9965577800000004
2026-02-04,1.0,1.0333838398227622,0.9964055700000003
2026-02-05,1.0,1.017988329822762,0.9938692400000002
2026-02-06,1.0,1.011963999822762,0.9890359800000005
2026-02-09,1.00076906,1.0360613198227622,1.0037658600000006
2026-02-10,0.9941701600000001,1.046101869822762,1.0083767500000003
2026-02-11,0.9941701600000001,1.034722579822762,1.0066582600000002
2026-02-12,0.9866178800000002,1.0521261998227622,1.0043886000000002
2026-02-13,0.9864914000000002,1.0447631298227622,0.9997820900000003
2026-02-24,0.9787213200000004,1.0414162798227622,0.9917437800000003
2026-02-25,0.9874158200000003,1.0474406098227622,0.9964609000000003
2026-02-26,0.9747515000000004,1.0554730498227622,0.9893040500000003
2026-02-27,0.9762449000000006,1.056811789822762,0.9897187200000003
2026-03-02,0.9606461400000005,1.0420856498227622,0.9751324100000004
2026-03-03,0.9511598200000005,0.9885360498227622,0.9499935100000003
2026-03-04,0.9484430800000007,0.9851891998227621,0.9411424800000003
2026-03-05,0.9503239000000006,1.0005847098227623,0.9490292400000006
2026-03-06,0.9534586000000005,1.0066090398227623,0.9570444900000004
2026-03-09,0.9482341000000003,0.989205419822762,0.9495485700000007
2026-03-10,0.9554821600000002,1.009286519822762,0.9632875000000002
2026-03-11,0.9718282200000004,0.9972378598227619,0.9634848500000003
2026-03-12,0.9741148200000005,0.983181089822762,0.9594145300000005
2026-03-13,0.9715127200000004,0.979164869822762,0.9560217600000003
2026-03-16,0.9765160600000006,0.9845198298227619,0.9636691600000005
2026-03-17,0.9607566400000008,0.9644387298227619,0.9566508400000002
2026-03-18,0.9546186700000007,0.975818019822762,0.9595167900000005
2026-03-19,0.9319100900000009,0.9530594398227619,0.9427951400000003
2026-03-20,0.9345121400000007,0.937663929822762,0.9325225800000001
2026-03-23,0.9147099000000005,0.8981710998227621,0.9005793300000003
2026-03-24,0.9227857300000004,0.9182521998227621,0.9136760400000004
2026-03-25,0.9227857300000004,0.9356558198227621,0.9266148000000003
2026-03-26,0.9227857300000004,0.9169134598227623,0.9154254800000006
2026-03-27,0.9227857300000004,0.9256152698227623,0.9249384600000004
2026-03-30,0.9227857300000004,0.9182521998227623,0.9218801100000007
2026-03-31,0.9157814900000004,0.8948242498227623,0.9133866700000003
2026-04-01,0.9297389100000004,0.9249458998227622,0.9315608500000003
2026-04-02,0.9278293400000004,0.8988404698227621,0.9201200600000004
2026-04-03,0.9168782200000003,0.8948242498227621,0.90970519
2026-04-07,0.9164282600000002,0.906872909822762,0.91032927
2026-04-08,0.9242652800000001,0.9624306198227622,0.94231828
2026-04-09,0.91623374,0.9557369198227621,0.9327752300000001
2026-04-10,0.91988444,0.9704630598227619,0.9444080600000001
2026-04-13,0.9162337399999999,0.9778261298227622,0.9436476000000004
2026-04-14,0.92207486,0.9985765998227621,0.9557140900000002
2026-04-15,0.926048,1.000584709822762,0.9550096200000001
2026-04-16,0.9334598599999998,1.0112946298227619,0.9673613100000004
2026-04-17,0.9242644799999999,1.0119639998227619,0.9646416400000003
2026-04-20,0.9205804799999999,1.0307063598227617,0.9683939200000004
2026-04-21,0.9208300499999998,1.0153108498227619,0.9661228000000004
2026-04-22,0.92833548,1.0320450998227617,0.97016617
2026-04-23,0.9225156199999999,1.0179883298227617,0.9633601900000001
2026-04-24,0.9228236099999999,1.0333838398227617,0.9635144300000003
2026-04-27,0.9265387899999998,1.0735460398227616,0.9701379600000002
2026-04-28,0.9190353499999997,1.0581505298227616,0.9645149200000002
2026-04-29,0.9312125199999999,1.0628361198227616,0.97628124
2026-04-30,0.95304737,1.1157163498227618,0.9815012100000002
2026-05-06,0.9906701999999998,1.1759596498227616,0.99745675
2026-05-07,1.0083320999999998,1.1926938998227616,1.00706977
2026-05-08,0.9994834099999999,1.1645803598227613,1.0026824200000002
2026-05-11,1.0297015699999998,1.2208074398227613,1.0166085200000003
2026-05-12,1.0269735999999998,1.2241542898227613,1.0104898200000003
2026-05-13,1.0482840899999997,1.2569534198227617,1.01675415
2026-05-14,1.02713142,1.2234849198227615,1.0006540700000002
2026-05-15,1.02708137,1.2047425598227615,0.9934372700000001
2026-05-18,1.03633655,1.2154524798227613,0.9896987899999998
2026-05-19,1.0564447100000003,1.2609696398227614,0.9988368699999998
2026-05-20,1.0713796400000002,1.3011318398227614,1.00256366
2026-05-21,1.0498012700000003,1.253606569822761,0.98794864
2026-05-22,1.0697513800000003,1.2716795598227613,0.9942495499999997
2026-05-25,1.1121767200000003,1.3459796298227609,1.00358613
2026-05-26,1.1065304100000002,1.325898529822761,1.00190109
2026-05-27,1.08164717,1.287744439822761,0.98971148
2026-05-28,1.0863252300000004,1.308494909822761,0.9866491799999998
2026-05-29,1.0446767300000004,1.2428966498227612,0.9792090899999999
2026-06-01,1.0100129500000004,1.1826533498227612,0.9688865699999998
2026-06-02,1.0303423400000005,1.2007263398227608,0.9730835699999998
2026-06-03,1.0578293400000003,1.2288398798227607,0.9745241499999999
2026-06-04,1.0623025200000005,1.234864209822761,0.9676140199999999
2026-06-05,1.0400453900000004,1.188677679822761,0.9598543800000001
2026-06-08,1.0120185100000003,1.135128079822761,0.9402731599999998
2026-06-09,1.0473963100000003,1.183322719822761,0.9537488799999997
2026-06-10,1.0242194400000002,1.175959649822761,0.9467604999999998
2026-06-11,1.0094053100000004,1.183992089822761,0.9377430799999998
2026-06-12,1.0036666300000001,1.183992089822761,0.9442462399999997
2026-06-15,1.0243433300000002,1.242896649822761,0.9604433399999995
2026-06-16,1.0253107700000001,1.250259719822761,0.9570615999999995
2026-06-17,1.0371619100000002,1.306486799822761,0.9628492499999997
2026-06-18,1.0468363100000002,1.3586976598227607,0.9720579099999999
2026-06-22,1.0548176900000004,1.3848030898227608,0.9836551199999998
2026-06-23,1.0284686100000002,1.3627138798227607,0.9659069999999996
2026-06-24,1.0683602700000001,1.411577889822761,0.9761702899999999
2026-06-25,1.1142331000000005,1.4664662298227606,0.9879508399999998
2026-06-26,1.0836860000000006,1.436344579822761,0.9630670799999995
2026-06-29,1.1204101300000007,1.513322129822761,0.9849627699999997
2026-06-30,1.1523043000000006,1.577581649822761,0.9993446199999995
