Date,行业动量轮动策略,科创50ETF,行业等权重组合
2026-04-07,-0.08427598670966094,-0.180298396414525,-0.1199266910807373
2026-04-08,-0.07644498921659287,-0.1300810578158483,-0.0890008768643589
2026-04-09,-0.08447035722707069,-0.13613133957472515,-0.09822675135555456
2026-04-10,-0.08082246267685347,-0.12282071970519635,-0.08698055338347892
2026-04-13,-0.0844703572270708,-0.11616540977043176,-0.08771573851984239
2026-04-14,-0.07863372594672334,-0.09740953631791402,-0.07605029379417601
2026-04-15,-0.07466363918165074,-0.095594451790251,-0.076731349830015
2026-04-16,-0.06725747496630237,-0.08591400097604844,-0.06479018409221006
2026-04-17,-0.07644578860181771,-0.08530897280016078,-0.0674194623709018
2026-04-20,-0.0801269575620172,-0.06836818387530616,-0.06379189421021701
2026-04-21,-0.0798775793488259,-0.08228383192072242,-0.0659875306235696
2026-04-22,-0.07237791703912189,-0.06715812752353081,-0.062078547212452026
2026-04-23,-0.07819330465712028,-0.07986371921717193,-0.06865832173627714
2026-04-24,-0.07788555133788794,-0.06594807117175566,-0.06850920810053973
2026-04-27,-0.074173226338552,-0.029646380618495335,-0.06210581961691343
2026-04-28,-0.08167090017750933,-0.043562028663911595,-0.06754197066914225
2026-04-29,-0.06950308795517685,-0.03932683143269789,-0.05616671940846072
2026-04-30,-0.04768501736054829,0.0,-0.051120241807713636
2026-05-06,-0.010091099339141948,0.0,-0.035695004647764414
2026-05-07,0.0,0.0,-0.026401485699277864
2026-05-08,-0.008775571064334846,-0.023571462891004476,-0.030643016493829535
2026-05-11,0.0,0.0,-0.017179768292065693
2026-05-12,-0.002649282160461114,0.0,-0.023095105448349952
2026-05-13,0.0,0.0,-0.01703897849193335
2026-05-14,-0.02017837550124411,-0.02662668279682104,-0.03260395167956337
2026-05-15,-0.0202261201922849,-0.04153762516304082,-0.03958089207367852
2026-05-18,-0.011397234885058874,-0.03301708666805826,-0.043195118895066754
2026-05-19,0.0,0.0,-0.03436075470641589
2026-05-20,0.0,0.0,-0.030757829352881454
2026-05-21,-0.020140731813794423,-0.03652609869763371,-0.04488710041468213
2026-05-22,-0.0015197787406149648,-0.022635892150646177,-0.03879560924149117
2026-05-25,0.0,0.0,-0.029769342454980464
2026-05-26,-0.005076810095431731,-0.014919319397607909,-0.03139837798897053
2026-05-27,-0.02745026887453661,-0.043266026253063083,-0.04318285066349554
2026-05-28,-0.023244048841446673,-0.027849396208868404,-0.04614337119460361
2026-05-29,-0.06069178466530003,-0.07658583957438778,-0.05333618025912707
2026-06-01,-0.09185929552634398,-0.12134379776721184,-0.0633156180649502
2026-06-02,-0.07358037488862385,-0.1079164103093649,-0.059258110743962755
2026-06-03,-0.04886577737394109,-0.08702936315271344,-0.057865410268273305
2026-06-04,-0.044843772669508904,-0.08255356733343101,-0.06454587323324248
2026-06-05,-0.06485599698580286,-0.11686800194792941,-0.07204761164358968
2026-06-08,-0.09005602095321702,-0.15665285367488394,-0.09097802467762955
2026-06-09,-0.05824650780318474,-0.1208464871206249,-0.07795018751880728
2026-06-10,-0.07908570501277937,-0.1263169042330812,-0.0847062997446452
2026-06-11,-0.09240564754853012,-0.12034917647403796,-0.09342401422318217
2026-06-12,-0.09756551099181465,-0.12034917647403796,-0.0871369950881922
2026-06-15,-0.07897431084513284,-0.07658583957438778,-0.07147822648472209
2026-06-16,-0.07810444908431491,-0.07111542246193149,-0.07474757001764458
2026-06-17,-0.0674486425142942,-0.02934132814862888,-0.06915227998993109
2026-06-18,-0.05875002490611411,0.0,-0.06024968161812169
2026-06-22,-0.05157366537936539,0.0,-0.04903791976965176
2026-06-23,-0.07526511614089536,-0.015951155916923334,-0.06619615823373638
2026-06-24,-0.039397021365453484,0.0,-0.05627398184288166
2026-06-25,0.0,0.0,-0.04488497353450471
2026-06-26,-0.027415358599560662,-0.020540295703666077,-0.06894168984941867
2026-06-29,0.0,0.0,-0.04777373119488664
2026-06-30,0.0,0.0,-0.033869880429019776
2026-07-01,-0.018486375517300525,-0.02291227208687461,-0.03272243824074098
2026-07-02,-0.08601012770671779,-0.09546780036197815,-0.05731159967288954
2026-07-03,-0.08766062922788707,-0.10268092305599447,-0.04778061455255296
2026-07-06,-0.08613787174099763,-0.09674070436680467,-0.048740243553496036
2026-07-07,-0.09331908246805987,-0.0924976910173834,-0.059417066034340986
2026-07-08,-0.09371709365312639,-0.08443596565348298,-0.06434891446114227
2026-07-09,-0.05173413828274384,-0.006788821359073901,-0.04282268284066205
2026-07-10,-0.08141744329167247,-0.057280680217186804,-0.04876130933489321
2026-07-13,-0.10070634987650434,-0.10352952572587858,-0.07194932077646457
2026-07-14,-0.09238865115751148,-0.09292199235232552,-0.062079214279416796
2026-07-15,-0.1133124904593348,-0.13407922184171175,-0.05950340770192198
2026-07-16,-0.13533511069949183,-0.1692962326419082,-0.06923056851574778
2026-07-17,-0.17400738676406965,-0.2278498168639217,-0.10823961018308052
2026-07-20,-0.17562629940719707,-0.22445540618438467,-0.10233728566642936
2026-07-21,-0.16864151248936607,-0.1391708378610173,-0.07899530743526047
2026-07-22,-0.16757237649811796,-0.16505321929248692,-0.08463653807481444
