"Date","动量策略","沪深300ETF","等权重组合"
2024-01-02,0,0,0
2024-01-03,0,-0.00289599800170881,-0.00641380779666567
2024-01-04,0,-0.011584139984557,-0.0118204610733083
2024-01-05,0,-0.0165074327729811,-0.0150421841632129
2024-01-08,0,-0.0301187935553926,-0.0197340256622858
2024-01-09,0,-0.0278019063673925,-0.0107093488474329
2024-01-10,0,-0.032435532765671,-0.013557833645348
2024-01-11,0,-0.0269332031523989,-0.00788031653478627
2024-01-12,0,-0.0301187935553925,-0.0089734512439632
2024-01-15,0,-0.0301187935553925,-0.0089734512439632
2024-01-16,0,-0.0249059083656836,-0.00607771568407089
2024-01-17,0,-0.0466261523395129,-0.0169888198054448
2024-01-18,0,-0.0333150383543456,-0.0126654421890106
2024-01-19,0,-0.0312443121063236,-0.00327470684436204
2024-01-22,0,-0.0516547312768967,-0.00139744893212579
2024-01-23,0,-0.0451471890004015,-0.000949975928602464
2024-01-24,0,-0.0300611562328067,0.00571416476484377
2024-01-25,0,-0.0134961601261007,0.00808147128863101
2024-01-26,0,-0.0152709309308064,0.00629254238805599
2024-01-29,0,-0.0241450809097788,0.00684845534225764
2024-01-30,0.0157233497174263,-0.0407100030276242,0.00736997750238522
2024-01-31,-0.00628922742537252,-0.0469219598051074,-0.00164807791127253
2024-02-01,-0.0157232559994279,-0.0481051896674851,-0.00414775777946286
2024-02-02,0.0047694499717672,-0.0569792656575966,0.00175906036627249
2024-02-05,0.00807183035771675,-0.0510631903345687,0.00284637137993871
2024-02-06,0.00963592473317587,-0.0205953913226455,0.0133779435407231
2024-02-07,0.00230146379452534,-0.0120171967869893,0.0138529270097916
2024-02-08,0.0194213055462127,-0.00550950653277238,0.0251976822079927
2024-02-19,0.0170742117848885,0.0024771470605558,0.0247938262283571
2024-02-20,0.0172808667858981,0.00602683664768922,0.0253311690090308
2024-02-21,0.014225416433201,0.0202253730296398,0.0256819778949653
2024-02-22,0.0271153111798219,0.0279162191573736,0.033905484269948
2024-02-23,0.0333136760627808,0.0288037155430176,0.0380273680522112
2024-02-26,0.0241765233424189,0.018450602224934,0.0327096662021564
2024-02-27,0.0293291718705164,0.0305785603365842,0.0359124944998717
2024-02-28,0.0222270316670918,0.0199295655640452,0.0330633405906664
2024-02-29,0.0305564421138205,0.0361987542051567,0.036336877360003
2024-03-01,0.0394045205590292,0.0441854817873459,0.0460665032700001
2024-03-04,0.0470463544487354,0.0432980593905625,0.0548548143573246
2024-03-05,0.052494652797888,0.0518763279150796,0.0598826071914629
2024-03-06,0.0530894742727304,0.0477351713744791,0.059744552582135
2024-03-07,0.0550445063959224,0.0421148295281848,0.0599152994471033
2024-03-08,0.0588508017840867,0.0450728301952683,0.0665396256561177
2024-03-11,0.0621538321017825,0.0592714405660799,0.0673627048650172
2024-03-12,0.0617997438376963,0.0607504778940522,0.0677577427932645
2024-03-13,0.0585683348080557,0.0545385951054298,0.0671706990915704
2024-03-14,0.0569384091349452,0.0506931720415629,0.0647800625064845
2024-03-15,0.0591539062423483,0.0533553652430518,0.0651358677174421
2024-03-18,0.05852566412621,0.0625252486987578,0.0654002303249326
2024-03-19,0.0561588901694823,0.0557218249678073,0.0619679959336368
2024-03-20,0.0579337870658334,0.0566091733757299,0.0643445580461126
2024-03-21,0.0725307670029895,0.0560175584445408,0.0774806506783638
2024-03-22,0.0663344852787948,0.0468476749888349,0.0723217535805079
2024-03-25,0.0665464628724448,0.0412274811202622,0.0700568366891967
2024-03-26,0.0694852501297565,0.0444812892529403,0.0737628463268569
2024-03-27,0.0715579614447357,0.0332407535380732,0.071907639252659
2024-03-28,0.0775309864292073,0.0382694064643179,0.0756403888833233
2024-03-29,0.0929350445997728,0.043002251924968,0.0836549565123166
2024-04-01,0.0990668049512329,0.0601588629628631,0.0935315044789991
2024-04-02,0.0990508350771979,0.0566091733757299,0.0915090089428203
2024-04-03,0.11079879628103,0.0524680168351295,0.0916310428438289
2024-04-08,0.134015784301348,0.0438896743217516,0.0969470640161147
2024-04-09,0.136929294329118,0.042114829528185,0.0979012881396533
2024-04-10,0.140952709765821,0.0344239834004512,0.0978734247565638
2024-04-11,0.132197240619102,0.0335365610036678,0.0915482053380647
2024-04-12,0.165223217317385,0.025254099944745,0.104754530849845
2024-04-15,0.147550810112617,0.0468476749888349,0.103394360272957
2024-04-16,0.152691381502645,0.0373819840675345,0.0924821816302122
2024-04-17,0.154594173119519,0.050988979507157,0.0975782713632838
2024-04-18,0.151211410063856,0.0527638243007236,0.0962746818912279
2024-04-19,0.156708475640929,0.04448128925294,0.0880572796230283
2024-04-22,0.134085882250015,0.0424106369937791,0.0779494715555182
2024-04-23,0.106177734186564,0.0350155983316398,0.0674163925751994
2024-04-24,0.117806196423331,0.0391568288611011,0.0810586600320213
2024-04-25,0.118017606512373,0.0421148295281846,0.0762818036695767
2024-04-26,0.126686025056068,0.0569049808413242,0.0903796402730874
2024-04-29,0.126404630830299,0.0696245538841636,0.0946206689720366
2024-04-30,0.122925523482383,0.0643000934923246,0.0925340880593248
2024-05-06,0.126723327242827,0.0790902448054642,0.0962313816494231
2024-05-07,0.128391212871269,0.0796819337255137,0.101053920627908
2024-05-08,0.122513155668622,0.0711035912121358,0.0982083831331857
2024-05-09,0.130404970160125,0.0814566305413589,0.100147438922028
2024-05-10,0.131023439802942,0.0820483194614086,0.110613875911816
2024-05-13,0.129934439362151,0.0811608970646254,0.109505010207143
2024-05-14,0.128079527422385,0.0793860522710585,0.108343521031981
2024-05-15,0.121293771659386,0.0716952061433249,0.11106114389443
