"Date","动量策略","纳指ETF","沪深300ETF","黄金ETF"
2024-04-16,0.152691381502645,0.0685949934464452,0.0373819840675345,0.168452694043143
2024-04-17,0.154594173119519,0.0677686070917114,0.050988979507157,0.170381503459624
2024-04-18,0.151211410063856,0.0652892509873684,0.0527638243007236,0.166952486231659
2024-04-19,0.156708475640929,0.0446281143179614,0.04448128925294,0.172524715872597
2024-04-22,0.134085882250015,0.0380165308797371,0.0424106369937791,0.149592792707355
2024-04-23,0.106177734186564,0.0404957884640091,0.0350155983316398,0.121303042897665
2024-04-24,0.117806196423331,0.0652892509873684,0.0391568288611011,0.133090506781031
2024-04-25,0.118017606512373,0.0479338567770382,0.0421148295281846,0.13330480758353
2024-04-26,0.126686025056068,0.0661156373421021,0.0569049808413242,0.142091753649935
2024-04-29,0.126404630830299,0.0727272207803265,0.0696245538841636,0.134590714592515
