Date,动量策略,沪深300ETF,等权重组合
2025-01-02,0.0,-0.010792945280931745,-0.007936564999999974
2025-01-05,0.0,-0.004330094472705276,0.0019653783530487376
2025-01-06,0.0,0.00733881217271508,0.007255512191555616
2025-01-07,0.0,-0.001618965863108635,-0.003881319258325948
2025-01-08,0.0,-0.002162121551796154,0.0017866689419206363
2025-01-09,0.0,-0.011646584672629617,-0.006659778079160448
2025-01-12,0.0,-0.0041106369767112145,-0.007145037099739671
2025-01-13,0.0,0.026967013182719348,0.018764761053290727
2025-01-14,0.0,-0.00616280056572358,-0.004573601922809545
2025-01-15,0.0,0.000539218799288432,0.005403962602688627
2025-01-16,0.0,0.0035030332939693393,0.003260636215930265
2025-01-19,0.0,0.005101945605863909,0.005308398059736761
2025-01-20,0.0,0.0013358020751736077,0.003976446972480029
2025-01-21,0.0,-0.009604944636271347,0.00305194203671704
2025-01-22,0.0,0.002963306590155055,-0.003996062446871105
2025-01-23,0.0,0.008595058468865189,0.007392444176389293
2025-01-26,0.0,-0.005858746429231373,-0.012889646102039876
2025-02-04,0.0,-0.005357521477307615,0.01280718038810668
2025-02-05,0.0,0.01211935301802758,0.010192748232837823
2025-02-06,0.0,0.014901267808557517,0.007760731048748566
2025-02-09,0.0,0.0010487485884592212,0.003015551393054093
2025-02-10,0.0,-0.004190599468560005,0.00022689028127043364
2025-02-11,0.0,0.009994556922758874,0.006172311382916591
2025-02-12,0.0,-0.0026041195376680453,-0.0038905223240890503
2025-02-13,0.0022680800000000455,0.007832756046056894,0.00788673466184796
2025-02-16,-0.007921114279125759,0.001813438853271405,0.0005229290054146634
2025-02-17,0.0029610722406768772,-0.00749921873179189,-0.0029973003433460222
2025-02-18,0.0044249054782656925,0.005471500717486423,0.007816919713562229
2025-02-19,0.0008983652483873645,-0.0031095578903355932,-0.0019237631861890895
2025-02-20,0.0001202390617862963,0.014036658308105802,0.009887795246062713
2025-02-23,-0.0011045903709317165,-0.0033324194849682874,-0.004921848474811596
2025-02-24,-0.0038180350764537006,-0.010545079002407377,-0.00977207044813509
2025-02-25,-0.0014111099595487484,0.008577957854953506,0.0011033915069508706
2025-02-26,-0.0001534675691640616,0.0033504554529477757,-0.0021652081016588793
2025-02-27,-0.011451706734281534,-0.018751270707821475,-0.026880717706094997
2025-03-02,-0.0011055684492452895,-0.0034030794503382097,0.0018765624850308022
2025-03-03,0.0017417613969258371,-0.0010506769063234802,0.0003983059164422077
2025-03-04,0.004036216749713564,0.004470073454824022,0.006639022077967578
2025-03-05,0.0054511303349141105,0.014397643828352564,0.011982064536910392
2025-03-06,-0.0040730054330564884,-0.0025805988798018303,-0.009463503581564265
2025-03-09,-0.0029618393837712777,-0.0041396409605080325,-0.0027945247941692773
2025-03-10,-0.0025787830908700926,0.0031176366166192665,-0.012597925306216194
2025-03-11,0.0005167531169709842,-0.0025899559722746524,0.0013650848473750507
2025-03-12,-0.005553205800576178,-0.005193362524836975,-0.005704705780467461
2025-03-13,0.021401867130131695,0.026363395420228967,0.018917071413775275
2025-03-16,-0.0022454000050454695,-0.00305182805462481,-0.0010290921818115017
2025-03-17,0.005812733123868245,0.0022958776648361406,0.0068049203185178925
2025-03-18,0.0007595028971039259,0.0015270791230400126,-0.0012839701345704118
2025-03-19,-0.006633640831251629,-0.008386128894361675,-0.0006176967479290504
2025-03-20,-0.013416544451363031,-0.016914101625083076,-0.01301721431588649
2025-03-23,0.0033195892109313964,0.004431619400701458,0.007482477995401724
2025-03-24,-0.003888579884566607,0.0005190666823379618,-0.001353638484607463
2025-03-25,-0.0003532536054071175,-0.004150379135176541,-0.0011153675064075636
2025-03-26,0.003406749327063772,0.003646717001434243,-0.0006793953517144432
2025-03-27,0.0033515982274989206,-0.004931133482211907,0.0007032699766014358
2025-03-30,0.0018791744061042563,-0.006259667443776613,-0.009272263028835014
2025-03-31,0.002602436566451966,-0.0005249248083815193,0.00591648295269743
