Date,动量策略,沪深300ETF,等权重组合
2025-01-02,1.0,0.989207054719068,0.9966094199999999
2025-01-05,1.0,0.9849236947190679,0.9993746000000001
2025-01-06,1.0,0.992151864719068,1.0000963999999997
2025-01-07,1.0,0.9905456047190679,0.9983586799999999
2025-01-08,1.0,0.9884039247190679,0.9983686199999998
2025-01-09,1.0,0.9768923947190679,0.9962216599999999
2025-01-12,1.0,0.972876744719068,0.9900528799999996
2025-01-13,1.0,0.999112324719068,0.9973940799999998
2025-01-14,1.0,0.9929549947190679,0.99573956
2025-01-15,1.0,0.9934904147190681,1.0021889199999998
2025-01-16,1.0,0.9969706447190677,1.0027135399999998
2025-01-19,1.0,1.0020571347190679,1.0059306599999998
2025-01-20,1.0,1.0033956847190681,1.0064208199999998
2025-01-21,1.0,0.9937581247190679,1.0077670999999997
2025-01-22,1.0,0.996702934719068,1.0066313799999995
2025-01-23,1.0,1.005269654719068,1.0102431599999997
2025-01-26,1.0,0.9993800347190681,1.0036741999999996
2025-02-04,1.0,0.9940258347190682,1.01177706
2025-02-05,1.0,1.0060727847190682,1.0155541199999998
2025-02-06,1.0,1.0210645447190685,1.01948384
2025-02-09,1.0,1.0221353847190684,1.02126588
2025-02-10,1.0,1.0178520247190683,1.0230965600000002
2025-02-11,1.0,1.0280250047190684,1.0240459600000003
2025-02-12,1.0,1.0253479047190686,1.0260776400000002
2025-02-13,1.0022680800000001,1.0333792047190684,1.0312431000000002
2025-02-16,0.9943290000000001,1.0352531747190685,1.02722644
2025-02-17,0.9972732800000003,1.0274895847190681,1.0297951400000003
2025-02-18,1.0016861200000002,1.0331114947190683,1.0319478800000004
2025-02-19,1.0025860000000002,1.029898974719068,1.0298846600000002
2025-02-20,1.0027065500000003,1.044355314719068,1.0297284800000004
2025-02-23,1.00159897,1.040875084719068,1.0261979800000003
2025-02-24,0.9977748300000001,1.0298989747190679,1.0196642000000002
2025-02-25,0.9963668600000001,1.0387334047190677,1.0186517000000002
2025-02-26,0.9962139500000003,1.0422136347190678,1.0199229600000002
2025-02-27,0.9848056000000002,1.022670804719068,1.0038512000000004
2025-03-02,0.9837168300000003,1.019190574719068,1.0079821000000004
2025-03-03,0.9854302300000003,1.0181197347190678,1.0056107400000005
2025-03-04,0.98940764,1.0226708047190678,1.0115061800000005
2025-03-05,0.9948010300000002,1.037394854719068,1.0148745000000006
2025-03-06,0.9907492,1.034717754719068,1.0086486800000007
2025-03-09,0.9878147600000001,1.0304343947190677,1.0077112000000008
2025-03-10,0.9852674000000002,1.0336469147190677,0.9965445400000008
2025-03-11,0.9857765399999999,1.0309698147190676,0.9973554000000006
2025-03-12,0.9803023200000002,1.0256156147190676,0.9968353000000008
2025-03-13,1.00128262,1.0526543247190676,1.0098915000000006
2025-03-16,0.99903434,1.049441804719068,1.0100083800000004
2025-03-17,1.0048414599999997,1.0518511947190676,1.0145337000000003
2025-03-18,1.00560464,1.0534574547190683,1.0161662400000004
2025-03-19,0.99893382,1.044623024719068,1.0190973
2025-03-20,0.98553158,1.0269541647190676,1.0121905200000003
2025-03-23,0.9888031400000001,1.0315052347190679,1.0181554400000001
2025-03-24,0.9849580999999998,1.0320406547190677,1.0203221200000003
2025-03-25,0.9846101599999998,1.0277572947190676,1.0193579400000004
2025-03-26,0.9879644799999999,1.0315052347190676,1.01705912
2025-03-27,0.9912757399999998,1.0264187447190676,1.0199789200000002
2025-03-30,0.9931385199999998,1.0199937047190677,1.0117129600000003
2025-03-31,0.9957230999999998,1.0194582847190676,1.01722184
2025-04-01,0.9949291799999997,1.0186551547190676,1.01680286
2025-04-02,0.9937089799999997,1.0133009547190677,1.01375652
2025-04-06,0.9574110399999997,0.9426255147190677,0.9653806200000001
2025-04-07,0.9595556799999998,0.9519953647190679,0.9769054999999999
2025-04-08,0.9702480999999998,0.9616329247190679,0.9800863999999999
2025-04-09,0.9815762999999998,0.9784986547190679,1.01033048
2025-04-10,0.9909832599999997,0.981443464719068,1.0131979
2025-04-13,0.9941391799999997,0.9835851447190677,1.0188880199999997
2025-04-14,0.9914062199999997,0.9843882747190675,1.0165726200000003
2025-04-15,0.9990741399999995,0.9867976647190676,1.0205166600000002
2025-04-16,1.0018548599999997,0.9876007947190678,1.0234644600000002
2025-04-17,1.0027702799999993,0.9902778947190678,1.02352378
2025-04-20,1.0122457599999994,0.9908133147190678,1.02772968
2025-04-21,1.0225358799999993,0.9916164447190678,1.03902636
2025-04-22,1.0024436599999993,0.9926872847190679,1.0258345599999998
2025-04-23,1.0028078999999994,0.9926872847190679,1.02667708
2025-04-24,1.0021342999999994,0.9926872847190679,1.0315018
2025-04-27,0.9975803399999995,0.9910810247190679,1.0289865400000002
2025-04-28,1.0009347999999993,0.9892070547190681,1.03038366
2025-04-29,1.0021790399999992,0.9884039247190679,1.02825714
2025-05-05,1.0140468599999994,0.998309194719068,1.03832872
2025-05-06,1.0160643199999995,1.004734234719068,1.0431793
2025-05-07,1.0141342999999996,1.0108915647190677,1.0434663
2025-05-08,1.0094303499999997,1.0095530147190677,1.0421931400000004
2025-05-11,1.0106889499999996,1.0215999647190677,1.04331784
2025-05-12,1.0089162899999995,1.0226708047190676,1.04266112
2025-05-13,1.0161936699999996,1.0363240147190678,1.0505036600000002
2025-05-14,1.0002851599999996,1.0272218747190678,1.03814884
2025-05-15,1.0051901599999995,1.0213322547190677,1.04177526
2025-05-18,1.0042963199999997,1.0197259947190678,1.04112132
2025-05-19,1.0082292099999994,1.0250801947190677,1.04451638
2025-05-20,1.0149959999999996,1.0293635547190676,1.0529341800000003
2025-05-21,1.0121166399999992,1.0288281347190678,1.0517374000000002
2025-05-22,1.0090632899999994,1.0210645447190678,1.0491834800000002
2025-05-25,1.0103270199999994,1.0154426347190677,1.0479205400000002
2025-05-26,1.0061529299999994,1.0098207247190678,1.04509868
2025-05-27,1.0102304099999997,1.0087498847190677,1.04794354
2025-05-28,1.0152573599999994,1.0151749247190678,1.0496247999999997
2025-05-29,1.0097117699999993,1.0133009547190677,1.0470158999999999
2025-06-02,1.0167693699999993,1.0127655347190678,1.05235204
2025-06-03,1.0223956599999993,1.0173166047190678,1.0553120399999998
2025-06-04,1.0267699199999991,1.0199937047190677,1.05575578
2025-06-05,1.0265282999999994,1.0205291247190678,1.0551986999999998
2025-06-08,1.0253298999999994,1.0229385147190675,1.0530283199999997
2025-06-09,1.0226662199999994,1.0167811847190675,1.05168262
2025-06-10,1.0250564599999996,1.0253479047190677,1.0557206399999997
2025-06-11,1.0271892199999995,1.0258833247190675,1.0578284599999996
2025-06-12,1.0260842899999996,1.0189228647190676,1.0572897599999997
2025-06-15,1.0290946999999997,1.0215999647190674,1.0588983399999998
2025-06-16,1.0247454399999996,1.0213322547190677,1.05706722
2025-06-17,1.0265093099999998,1.0221353847190675,1.0566764999999998
2025-06-18,1.0229216799999998,1.0138363747190675,1.0516222999999998
2025-06-19,1.02050845,1.0151749247190676,1.0512039999999998
2025-06-22,1.0218524799999997,1.0186551547190674,1.0527972799999998
2025-06-23,1.0284891399999996,1.0307021047190674,1.0574695999999997
2025-06-24,1.0340400399999996,1.0481032547190676,1.0626999999999998
2025-06-25,1.0352824299999996,1.0440876047190675,1.0634469399999997
2025-06-26,1.03591708,1.0379302747190675,1.0610229199999996
2025-06-29,1.0421434399999998,1.0430167647190676,1.0633270799999999
2025-06-30,1.0418185800000002,1.0446230247190675,1.0661386199999998
2025-07-01,1.03877242,1.0456938647190672,1.0664357199999996
2025-07-02,1.04458842,1.051851194719067,1.0705798199999996
2025-07-03,1.0472010500000002,1.056402264719067,1.0716614599999998
2025-07-06,1.0422882600000003,1.051583484719067,1.0681178599999996
2025-07-07,1.0521368700000004,1.060685624719067,1.0723666799999996
2025-07-08,1.0499861700000004,1.059882494719067,1.0677380399999996
2025-07-09,1.0542882800000006,1.0652366947190672,1.0728432199999993
2025-07-10,1.0571401550000004,1.0689846347190672,1.0730857599999994
2025-07-13,1.0544324450000002,1.068716924719067,1.0741730399999996
2025-07-14,1.0696793800000002,1.068716924719067,1.0778097599999996
2025-07-15,1.06420931,1.066307534719067,1.0742578799999998
2025-07-16,1.0781318450000001,1.0751419647190672,1.0781054999999997
2025-07-17,1.0847202950000003,1.0831732647190673,1.08221034
2025-07-20,1.087466625,1.089866014719067,1.0856985999999997
2025-07-21,1.0903038600000003,1.1016452547190672,1.0899961199999997
2025-07-22,1.0903405750000004,1.101109834719067,1.0924991199999996
2025-07-23,1.0970554500000005,1.1080702947190673,1.0895275199999996
2025-07-24,1.0981856500000002,1.1021806747190672,1.0878694999999996
2025-07-27,1.109783295,1.1051254847190668,1.0904737599999996
2025-07-28,1.120724265,1.110747394719067,1.0906956999999997
2025-07-29,1.117450125,1.109944264719067,1.0906218999999997
2025-07-30,1.11030394,1.089330594719067,1.0879393999999996
2025-07-31,1.09860748,1.083440974719067,1.0815145599999998
2025-08-03,1.097711595,1.088527464719067,1.0832303599999997
2025-08-04,1.1056487299999997,1.096826474719067,1.0904192999999998
2025-08-05,1.106823495,1.099771284719067,1.0903371199999998
2025-08-06,1.106283835,1.0995035747190671,1.09306888
2025-08-07,1.103821355,1.096826474719067,1.0944616799999998
2025-08-10,1.109470395,1.1019129647190673,1.0950290199999997
2025-08-11,1.1158629850000001,1.108873424719067,1.0947712199999997
2025-08-12,1.13472317,1.118243274719067,1.1005452199999997
2025-08-13,1.1306480950000004,1.116369304719067,1.0998397599999996
2025-08-14,1.13964852,1.1268099947190668,1.1022750999999997
2025-08-17,1.15052157,1.1353767147190672,1.1031142199999995
2025-08-18,1.1437041350000003,1.129487094719067,1.0996418599999995
2025-08-19,1.1523351400000001,1.1452819847190672,1.1000282799999994
2025-08-20,1.1553795550000001,1.1490299247190665,1.1027240399999994
2025-08-21,1.1875993550000001,1.1760686347190668,1.1067522799999994
2025-08-24,1.21059333,1.1990916947190666,1.1179625799999997
2025-08-25,1.20321134,1.192666654719067,1.1160429399999996
2025-08-26,1.1960571450000002,1.1749977947190666,1.1137533999999996
2025-08-27,1.232955905,1.197485434719067,1.1185107999999995
2025-08-28,1.2366739549999997,1.2087292547190671,1.1219505999999995
2025-08-31,1.2600709699999995,1.212744904719067,1.1268065799999993
2025-09-01,1.2388783649999997,1.205784444719067,1.1264673199999993
2025-09-02,1.2366946899999998,1.1948083347190674,1.1277940799999993
2025-09-03,1.1904405999999998,1.1699113047190672,1.1216674799999993
2025-09-04,1.2237619699999995,1.1961468847190673,1.1322288199999995
2025-09-07,1.2207675749999995,1.1964145947190672,1.1345466599999992
2025-09-08,1.2108850049999995,1.1891864247190673,1.138458839999999
2025-09-09,1.2200724349999994,1.191863524719067,1.139861859999999
2025-09-10,1.2608064649999995,1.2245241447190671,1.1466488999999989
2025-09-11,1.2566654549999996,1.2140834547190669,1.146221879999999
2025-09-14,1.2542249749999994,1.216225134719067,1.147778899999999
2025-09-15,1.2631069049999994,1.2138157447190667,1.1527637599999994
2025-09-16,1.2673284549999997,1.222650174719067,1.1510856799999991
2025-09-17,1.2633497749999996,1.206855284719067,1.1451140399999993
2025-09-18,1.2624761449999995,1.209532384719067,1.148360679999999
2025-09-21,1.2791815149999997,1.2135480347190668,1.1586908799999989
2025-09-22,1.2806426949999996,1.214351164719067,1.1672792199999988
2025-09-23,1.2935150049999995,1.225327274719067,1.1697339599999987
2025-09-24,1.3031982049999995,1.233893994719067,1.1691441199999988
2025-09-25,1.2880991149999994,1.2221147547190672,1.166907359999999
2025-09-28,1.3009288349999995,1.2427284247190669,1.1792959399999987
2025-09-29,1.3076243549999995,1.2462086547190667,1.185498419999999
2025-10-08,1.3311043849999995,1.2662869047190668,1.2126602999999987
2025-10-09,1.3002360349999995,1.2403190347190667,1.2021613999999987
2025-10-12,1.3011575749999995,1.2330908647190668,1.2063669799999988
2025-10-13,1.2782118949999994,1.220508494719067,1.2051916799999987
2025-10-14,1.2971168449999992,1.2368388047190668,1.2204216999999984
2025-10-15,1.2982249049999994,1.240854454719067,1.2257975199999984
2025-10-16,1.2851135649999994,1.2148865847190669,1.2280730399999984
2025-10-19,1.2871782149999995,1.219169944719067,1.2245209599999984
2025-10-20,1.3100462149999994,1.2379096447190667,1.2406672399999985
2025-10-21,1.2963744949999996,1.2338939947190668,1.2249068599999984
2025-10-22,1.2911810049999994,1.2387127747190667,1.2216489199999985
2025-10-23,1.3105711149999995,1.2539722447190669,1.2265530799999984
2025-10-26,1.3365781849999996,1.268964004719067,1.2370497999999983
2025-10-27,1.3275825449999994,1.2625389647190663,1.2229312599999982
2025-10-28,1.3446868749999996,1.2786015647190667,1.2368943999999984
2025-10-29,1.3265469249999997,1.2681608747190667,1.2324774399999985
2025-10-30,1.3090041849999998,1.2502243047190669,1.2312555599999981
2025-11-02,1.305900895,1.2520982747190668,1.2309412599999983
2025-11-03,1.289455435,1.2429961347190668,1.2206558999999984
2025-11-04,1.2774483250000002,1.244602394719067,1.2155045999999983
2025-11-05,1.3036213450000003,1.263342094719067,1.227915699999998
2025-11-06,1.2890155450000003,1.2606649947190671,1.2250248599999984
2025-11-09,1.296340865,1.2638775147190673,1.2359246399999984
2025-11-10,1.291907095,1.2520982747190672,1.2394368399999984
2025-11-11,1.294686955,1.252633694719067,1.2404743799999984
2025-11-12,1.302649725,1.265216064719067,1.2499094599999985
2025-11-13,1.2721457849999998,1.246208654719067,1.2338937599999984
2025-11-16,1.2630465649999998,1.237909644719067,1.2207184399999986
2025-11-17,1.2442123049999998,1.230681474719067,1.2046117399999985
2025-11-18,1.2458693349999996,1.2344294147190666,1.2117429999999985
2025-11-19,1.2609690449999997,1.2288075047190667,1.2189939399999985
2025-11-20,1.223530015,1.198823984719067,1.1993087999999983
2025-11-23,1.2316381349999999,1.196950014719067,1.2012656599999985
2025-11-24,1.2316381349999999,1.2076584147190668,1.2166066799999986
2025-11-25,1.2316381349999999,1.2154220047190671,1.2231736999999985
2025-11-26,1.2316381349999999,1.2143511647190668,1.2225571599999985
2025-11-27,1.2316381349999999,1.2178313947190667,1.2285585799999985
2025-11-30,1.2316381349999999,1.2317523147190665,1.2349397399999982
2025-12-01,1.2316381349999999,1.2261304047190662,1.2320795999999983
2025-12-02,1.2316381349999999,1.2205084947190663,1.2337948799999983
