Date,Stock,Selected,Weight,Momentum,AdjMomentum
2025-03-06,赣锋锂业,False,0.0,,
2025-03-06,赤峰黄金,False,0.0,,
2025-03-06,长城军工,True,0.18349003710492473,0.005576448536757356,0.19816419801124213
2025-03-13,中国人保,False,0.0,,
2025-03-13,中芯国际,False,0.0,,
2025-03-13,中际旭创,False,0.0,,
2025-03-13,农业银行,False,0.0,,
2025-03-13,北方稀土,False,0.0,0.0014154039837222133,0.09051422209873597
2025-03-13,天孚通信,False,0.0,,
2025-03-13,宁德时代,False,0.0,,
2025-03-13,寒武纪,True,0.1772741803991464,0.00926943810298363,0.15537107119081922
2025-03-13,工业富联,False,0.0,,
2025-03-13,建设银行,False,0.0,,
2025-03-13,新华保险,False,0.0,0.0018112964390072095,0.072366472060186
2025-03-13,新易盛,False,0.0,,
2025-03-13,比亚迪,False,0.0,,
2025-03-13,海光信息,True,0.19721552995262528,0.00816150480495908,0.17284856754216885
2025-03-13,科创50ETF,False,0.0,,
2025-03-13,科大讯飞,False,0.0,,
2025-03-13,紫金矿业,False,0.0,,
2025-03-13,胜宏科技,False,0.0,,
2025-03-13,药明康德,True,0.15239531725846486,0.004341215396093212,0.13356611568362628
2025-03-13,贵州茅台,True,0.2594967986389162,0.002627280587069919,0.22743467483159135
2025-03-13,赣锋锂业,False,0.0,,
2025-03-13,赤峰黄金,False,0.0,,
2025-03-13,长城军工,True,0.21361817375084718,0.0033988799330523624,0.18722458288491672
2025-03-20,中国人保,False,0.0,0.0004940225539608212,0.025431710103341852
2025-03-20,中芯国际,False,0.0,,
2025-03-20,中际旭创,False,0.0,,
2025-03-20,农业银行,False,0.0,,
2025-03-20,北方稀土,False,0.0,,
2025-03-20,天孚通信,False,0.0,,
2025-03-20,宁德时代,False,0.0,,
2025-03-20,寒武纪,False,0.0,0.008125502154949388,0.13750595064568585
2025-03-20,工业富联,False,0.0,,
2025-03-20,建设银行,False,0.0,,
2025-03-20,新华保险,False,0.0,0.004578222423423728,0.12976499745810116
2025-03-20,新易盛,False,0.0,,
2025-03-20,比亚迪,False,0.0,,
2025-03-20,海光信息,True,0.13862122980718863,0.006446447580376135,0.13944444738701015
2025-03-20,科创50ETF,False,0.0,,
2025-03-20,科大讯飞,False,0.0,,
2025-03-20,紫金矿业,True,0.3181437688859703,0.005575880789644483,0.3200331010165674
2025-03-20,胜宏科技,False,0.0,,
2025-03-20,药明康德,False,0.0,0.004732125041815516,0.1320245920181258
2025-03-20,贵州茅台,True,0.2557938582110724,0.004625118439810144,0.257312918467446
2025-03-20,赣锋锂业,False,0.0,,
2025-03-20,赤峰黄金,True,0.14342143639599514,0.003723949605147203,0.14427316053614783
2025-03-20,长城军工,True,0.1440197066997736,0.002104619129130886,0.1448749837346181
2025-03-27,中国人保,False,0.0,0.0005557965357062822,0.029471288128247
2025-03-27,中芯国际,False,0.0,,
2025-03-27,中际旭创,False,0.0,,
2025-03-27,农业银行,False,0.0,,
2025-03-27,北方稀土,True,0.09791660809660592,0.0017153861606761744,0.10482950612199197
2025-03-27,天孚通信,False,0.0,,
2025-03-27,宁德时代,False,0.0,,
2025-03-27,寒武纪,False,0.0,,
2025-03-27,工业富联,False,0.0,,
2025-03-27,建设银行,False,0.0,0.0003497184788782082,0.040236706085824914
2025-03-27,新华保险,False,0.0,0.0013676333285100816,0.04203594946950416
2025-03-27,新易盛,False,0.0,,
2025-03-27,比亚迪,False,0.0,,
2025-03-27,海光信息,False,0.0,,
2025-03-27,科创50ETF,False,0.0,,
2025-03-27,科大讯飞,False,0.0,,
2025-03-27,紫金矿业,True,0.3289300690209799,0.00703813933985809,0.35215248316324477
2025-03-27,胜宏科技,False,0.0,,
2025-03-27,药明康德,True,0.1588348990711849,0.004892034218317886,0.17004861941440058
2025-03-27,贵州茅台,True,0.19499900625980385,0.0037105854194302568,0.2087659072128646
2025-03-27,赣锋锂业,False,0.0,,
2025-03-27,赤峰黄金,True,0.21931941755142542,0.0056583774603526146,0.23480333593863334
2025-03-27,长城军工,False,0.0,0.00014620122760785614,0.00853408721364071
2025-04-03,中国人保,True,0.15527244223140044,0.002261715895701033,0.14135229486672118
2025-04-03,中芯国际,False,0.0,,
2025-04-03,中际旭创,False,0.0,,
2025-04-03,农业银行,True,0.1555919611252076,0.0011838154361038188,0.14164316894742643
2025-04-03,北方稀土,False,0.0,1.1816511863566025e-05,0.0007565172313335572
2025-04-03,天孚通信,False,0.0,,
2025-04-03,宁德时代,False,0.0,,
2025-04-03,寒武纪,False,0.0,,
2025-04-03,工业富联,False,0.0,,
2025-04-03,建设银行,True,0.21918209581924009,0.0024781144722833158,0.1995324591570168
2025-04-03,新华保险,False,0.0,0.003257395958465753,0.10910766363071929
2025-04-03,新易盛,False,0.0,,
2025-04-03,比亚迪,False,0.0,,
2025-04-03,海光信息,False,0.0,,
2025-04-03,科创50ETF,False,0.0,,
2025-04-03,科大讯飞,False,0.0,,
2025-04-03,紫金矿业,True,0.15156645959155202,0.00284572289031178,0.1379785529241676
2025-04-03,胜宏科技,False,0.0,,
2025-04-03,药明康德,False,0.0,0.0013794937186539403,0.046723581432471024
2025-04-03,贵州茅台,False,0.0,0.0023015444550320064,0.13526477682303345
2025-04-03,赣锋锂业,False,0.0,,
2025-04-03,赤峰黄金,True,0.31838704123259987,0.007955182035501296,0.28984369851659453
2025-04-03,长城军工,False,0.0,,
2025-04-11,中国人保,False,0.0,,
2025-04-11,中芯国际,False,0.0,0.0002225085081631717,0.0096284146853638
2025-04-11,中际旭创,False,0.0,,
2025-04-11,农业银行,True,0.05598876059444666,0.0006089107988670517,0.0483379527018567
2025-04-11,北方稀土,True,0.1828551365862637,0.0032568145842235942,0.15786816585604252
2025-04-11,天孚通信,False,0.0,,
2025-04-11,宁德时代,False,0.0,,
2025-04-11,寒武纪,False,0.0,,
2025-04-11,工业富联,False,0.0,,
2025-04-11,建设银行,True,0.1840924670868155,0.0021477636989962858,0.15893641638663508
2025-04-11,新华保险,False,0.0,,
2025-04-11,新易盛,False,0.0,,
2025-04-11,比亚迪,False,0.0,,
2025-04-11,海光信息,False,0.0,,
2025-04-11,科创50ETF,False,0.0,,
2025-04-11,科大讯飞,False,0.0,,
2025-04-11,紫金矿业,False,0.0,0.001238089519805713,0.035263031376050545
2025-04-11,胜宏科技,False,0.0,,
2025-04-11,药明康德,False,0.0,,
2025-04-11,贵州茅台,True,0.0706189183153822,0.001276624765183043,0.06096891406672445
2025-04-11,赣锋锂业,False,0.0,,
