Date,龙头动量轮动策略,科创50ETF,等权重组合
2025-09-01,1.0,1.3776620548164253,1.0
2025-09-02,1.0,1.349208414816425,1.0
2025-09-03,1.0,1.267772134816425,1.0
2025-09-04,1.0,1.3109431748164253,1.0
2025-09-07,1.0,1.312905494816425,1.0
2025-09-08,1.0,1.292301134816425,1.0
2025-09-09,1.0,1.3060373748164251,1.0
2025-09-10,1.0,1.376680894816425,1.0
2025-09-11,1.0,1.3894359748164253,1.0
2025-09-14,1.0,1.392379454816425,1.0
2025-09-15,1.0,1.4090591748164252,1.0
2025-09-16,1.0,1.4227954148164255,1.0
2025-09-17,1.0,1.4326070148164252,1.0
2025-09-18,1.0,1.4139649748164251,1.0
2025-09-21,1.0,1.461060654816425,1.0
2025-09-22,1.0,1.457136014816425,1.0
2025-09-23,1.0,1.5110998148164254,1.0
2025-09-24,1.0,1.5287606948164254,1.0
2025-09-25,1.0,1.5052128548164254,1.0
2025-09-28,1.0,1.5238548948164257,1.0
2025-09-29,1.0,1.5503462148164253,1.0
2025-10-08,1.0,1.5974418948164255,1.0
2025-10-09,1.0,1.5091374948164251,1.0
2025-10-12,1.0,1.5267983748164256,1.0
2025-10-13,1.0,1.4630229748164252,1.0
2025-10-14,1.0,1.4826461748164255,1.0
2025-10-15,1.0,1.4689099348164256,1.0
2025-10-16,1.0,1.4159272948164252,1.0
2025-10-19,1.0,1.4198519348164256,1.0
2025-10-20,1.0,1.4590983348164255,1.0
2025-10-21,1.0,1.4581171748164254,1.0
2025-10-22,1.0,1.4551736948164258,1.0
2025-10-23,1.0,1.5160056148164256,1.0
2025-10-26,1.0,1.5385722948164258,1.0
2025-10-27,1.0,1.5258172148164257,1.0
2025-10-28,1.0,1.5454404148164256,1.0
2025-10-29,1.0,1.5160056148164258,1.0
2025-10-30,1.0,1.4698910948164257,1.0
2025-11-02,1.0,1.4522302148164254,1.0
2025-11-03,1.0,1.4375128148164256,1.0
2025-11-04,1.0,1.4424186148164255,1.0
2025-11-05,1.0,1.4904954548164258,1.0
2025-11-06,1.0,1.4689099348164258,1.0
2025-11-09,1.0,1.460079494816426,1.0
2025-11-10,1.0,1.439475134816426,1.0
2025-11-11,1.0,1.431625854816426,1.0
2025-11-12,1.0,1.451249054816426,1.0
2025-11-13,1.0,1.413964974816426,1.0
2025-11-16,1.0,1.405134534816426,1.0
2025-11-17,1.0,1.4100403348164259,1.0
2025-11-18,1.0,1.3963040948164258,1.0
2025-11-19,1.0,1.3796243748164256,1.0
2025-11-20,1.0,1.3354721748164256,1.0
2025-11-23,1.0,1.3443026148164257,1.0
2025-11-24,1.0,1.3531330548164258,1.0
2025-11-25,1.0,1.3658881348164258,1.0
2025-11-26,1.0,1.3629446548164257,1.0
2025-11-27,1.0,1.3766808948164257,1.0
2025-11-30,1.0,1.387473654816426,1.0
2025-12-01,1.0,1.3707939348164258,1.0
2025-12-02,1.0,1.3590200148164258,1.0
2025-12-03,1.0,1.3776620548164262,1.0
2025-12-04,1.0,1.3776620548164262,1.0
2025-12-07,1.0,1.403172214816426,1.0
2025-12-08,1.0,1.397285254816426,1.0
2025-12-09,1.0,1.3982664148164263,1.0
2025-12-10,1.0,1.3756997348164264,1.0
2025-12-11,1.0,1.4012098948164262,1.0
2025-12-14,1.0,1.3727562548164265,1.0003002071907954
2025-12-15,1.0,1.3452837748164261,0.9783419553211891
2025-12-16,1.0,1.3796243748164265,1.0098077130393095
2025-12-17,1.0,1.3600011748164262,1.0023033386385425
2025-12-18,1.0,1.3639258148164264,1.005171021888782
2025-12-21,1.0,1.3884548148164264,1.0262391449952057
2025-12-22,1.0,1.3933606148164264,1.032974900795781
2025-12-23,1.0,1.4061156948164264,1.0344151134515815
2025-12-24,1.0,1.4051345348164264,1.0327220896740168
2025-12-25,1.0,1.4021910548164263,1.0326243414477465
2025-12-28,1.0,1.400228734816426,1.0321842346404595
2025-12-29,1.0,1.4159272948164259,1.0356482105752636
2025-12-30,1.0,1.4002287348164262,1.0219073699232981
2026-01-04,1.0,1.4610606548164262,1.0507687816203257
2026-01-05,1.0,1.4865708148164263,1.062171595139022
2026-01-06,1.0,1.5012882148164264,1.0586339971524448
2026-01-07,1.0,1.5120809748164263,1.051996819300096
2026-01-08,1.0,1.5346476548164263,1.0599323862224355
2026-01-11,1.0,1.5738940548164266,1.0668760916874402
2026-01-12,1.0,1.529741854816426,1.061786485743049
2026-01-13,1.0,1.559176654816426,1.0629259751965487
2026-01-14,1.0,1.553289694816426,1.0693385506519657
2026-01-15,1.0,1.5729128948164264,1.0639368990699907
2026-01-18,1.0,1.5660447748164263,1.0571021407766061
2026-01-19,0.9797002,1.5405346148164263,1.0413886284084377
2026-01-20,0.9817394,1.5954795748164265,1.0577482512272292
2026-01-21,0.9793265999999999,1.6013665348164263,1.059186813739214
2026-01-22,0.9811985000000001,1.6141216148164264,1.048067065608821
2026-01-25,0.9925765000000002,1.5944984148164263,1.0580107045349956
2026-01-26,0.9963905000000001,1.6190274148164265,1.0666222560210932
2026-01-27,1.01017,1.6141216148164264,1.0788269664717165
2026-01-28,1.041036,1.5689882548164262,1.0863918589932893
2026-01-29,1.0013954,1.5680070948164264,1.0732145314765107
2026-02-01,0.9573917000000002,1.5091374948164262,1.0375564529530208
2026-02-02,1.0047020428571427,1.5287606948164263,1.0489254210258878
2026-02-03,0.9877315285714284,1.5120809748164266,1.0400020410642383
2026-02-04,0.9527727714285712,1.4895142948164266,1.0217053158485145
2026-02-05,0.955448357142857,1.4806838548164263,1.021427251323107
2026-02-08,1.012327614285714,1.5160056148164267,1.0522482564046025
2026-02-09,1.0005903285714284,1.5307230148164261,1.054191867909876
2026-02-10,1.0104609285714283,1.514043294816426,1.054423812876319
2026-02-11,1.0506196857142858,1.5395534548164262,1.0651177582262714
2026-02-12,1.0256530428571429,1.528760694816426,1.0481220834419949
2026-02-23,1.0765198285714286,1.5238548948164259,1.061509568581017
2026-02-24,1.079397514285714,1.532685334816426,1.0735912946596364
2026-02-25,1.086272814285714,1.5444592548164258,1.0776820342569515
2026-02-26,1.1027596428571427,1.5464215748164256,1.077168473374881
2026-03-01,1.0993863000000001,1.5248360548164255,1.0878376448993292
2026-03-02,1.0647351285714286,1.4463432548164254,1.0571983269702787
2026-03-03,1.0529537142857142,1.4414374548164253,1.0430024637871531
2026-03-04,1.0505539571428568,1.4640041348164257,1.049273960047939
2026-03-05,1.0340037714285713,1.4728345748164258,1.0414223487344205
2026-03-08,1.0140581428571427,1.4473244148164255,1.0303331713614576
2026-03-09,1.0555983999999998,1.476759214816426,1.0532834891946317
2026-03-10,1.0412000714285712,1.4590983348164257,1.0516806809491852
2026-03-11,1.0399418999999994,1.4384939748164258,1.0441436952348997
2026-03-12,1.0303646571428566,1.4326070148164256,1.037828808370087
2026-03-15,1.0235661857142853,1.4404562948164257,1.0400112179578145
2026-03-16,0.9901493999999996,1.4110214948164255,1.0254752757718129
2026-03-17,1.0159900571428568,1.4277012148164256,1.038724841255993
2026-03-18,1.0113776571428565,1.3943417748164257,1.0208216580345164
2026-03-19,1.0236993428571426,1.3717750948164256,1.0222374451869614
2026-03-22,0.9981919428571427,1.3138866548164254,0.9849519317641426
2026-03-23,1.0062586857142857,1.3433214548164254,1.001033966279962
2026-03-24,1.0259784285714284,1.3688316148164255,1.025088015273251
2026-03-25,1.0218499285714282,1.3413591348164253,1.0114785466251202
2026-03-26,1.0289644285714283,1.3541142148164254,1.0214442881399814
2026-03-29,1.0287585285714285,1.3433214548164252,1.0218875902492817
2026-03-30,1.0218037285714285,1.3089808548164252,1.0129425634995213
2026-03-31,1.0133217285714284,1.353133054816425,1.0396779083700867
2026-04-01,1.0191076285714287,1.3148678148164252,1.0269856692521575
2026-04-02,0.9996556285714286,1.308980854816425,1.02490437797699
2026-04-06,0.9888482285714288,1.326641734816425,1.0238485933173547
2026-04-07,1.0079960285714287,1.4080780148164254,1.073007646145734
2026-04-08,1.0117525142857142,1.3982664148164252,1.0647887000287637
2026-04-09,1.0490210714285713,1.419851934816425,1.0843369888111225
2026-04-12,1.0459460285714284,1.430644694816425,1.0873605890987545
2026-04-13,1.0733888285714284,1.4610606548164253,1.1009577675263673
2026-04-14,1.0494716571428568,1.4640041348164252,1.0900182762992343
2026-04-15,1.0865020592521568,1.4797026948164251,1.114734587420998
2026-04-16,1.1115847042185996,1.4806838548164252,1.1250606848323115
2026-04-19,1.1120034015340359,1.5081563348164249,1.133693163451679
2026-04-20,1.1093542827420897,1.4855896548164251,1.1262440423586777
2026-04-21,1.1355449203259822,1.510118654816425,1.1399703831161083
2026-04-22,1.1320287458293379,1.489514294816425,1.1209632273155334
2026-04-23,1.1129889371045056,1.5120809748164252,1.1145032744871535
2026-04-26,1.1136328465004788,1.5709505748164252,1.1112015137968372
2026-04-27,1.107262910258868,1.5483838948164248,1.1021871295207109
2026-04-28,1.124985098849472,1.5552520148164248,1.1214880021956866
2026-04-29,1.1706413928092037,1.632763654816425,1.130768077459349
2026-05-05,1.1944380317353782,1.7210680548164252,1.1599044077565683
2026-05-06,1.2198104498561833,1.7455970548164255,1.1737056322052741
2026-05-07,1.2107823807286668,1.7043883348164253,1.1628366611602117
2026-05-10,1.2514229807286665,1.7868057748164254,1.1817004040173544
2026-05-11,1.2885649807286668,1.7917115748164258,1.187772118303069
2026-05-12,1.3143660807286668,1.8397884148164259,1.207257004017354
2026-05-13,1.2862866807286668,1.7907304148164256,1.1796934468744973
2026-05-14,1.2589767807286667,1.7632579348164255,1.1581496183030684
2026-05-17,1.2600645807286668,1.7789564948164256,1.1483910897316403
2026-05-18,1.270217437871524,1.8456753748164259,1.1446559040173543
2026-05-19,1.3130215378715238,1.9045449748164258,1.1501559611602115
2026-05-20,1.2639396950143809,1.8348826148164255,1.1249366897316397
2026-05-21,1.2972369664429522,1.8613739348164255,1.1512487611602114
2026-05-24,1.4015822807286669,1.9702826948164256,1.1901152754459254
2026-05-25,1.4080624807286668,1.9408478948164254,1.2065143754459253
2026-05-26,1.368807280728667,1.8849217748164255,1.188336346874497
2026-05-27,1.4156011807286666,1.9153377348164253,1.2021562040173541
2026-05-28,1.3441231807286669,1.8191840548164253,1.1827150177459256
2026-05-31,1.293004080728667,1.7308796548164251,1.1555709177459255
2026-06-01,1.3583159235858095,1.757370974816425,1.186037174888783
2026-06-02,1.4160910664429525,1.7985796948164252,1.2041207034602115
2026-06-03,1.407250580728667,1.8074101348164255,1.1864634748887826
2026-06-04,1.336661695014381,1.7397100948164252,1.1537965748887828
2026-06-07,1.2945654521572383,1.6612172948164252,1.1155049891744973
2026-06-08,1.339862495014381,1.7318608148164252,1.1465329463173537
2026-06-09,1.324307995014381,1.7210680548164252,1.1316325748887825
2026-06-10,1.3037741378715237,1.7328419748164252,1.125010289174497
2026-06-11,1.297523037871524,1.7328419748164252,1.1357800891744974
2026-06-14,1.3742116378715237,1.8191840548164253,1.177947689174497
2026-06-15,1.3739424378715237,1.829976814816425,1.1779404891744976
2026-06-16,1.3871017378715236,1.912394254816425,1.184648589174497
2026-06-17,1.4024139378715235,1.988924734816425,1.2075432891744968
2026-06-21,1.4349461378715234,2.0271899748164253,1.223175989174497
2026-06-22,1.3931651378715233,1.994811694816425,1.1754796891744972
2026-06-23,1.4143947378715236,2.066436374816425,1.195448989174497
2026-06-24,1.4627733378715235,2.1468914948164253,1.2135853891744968
2026-06-25,1.4022836378715235,2.1027392948164256,1.1580082160744967
2026-06-28,1.4065855378715237,2.2155726948164256,1.1616244160744968
2026-06-29,1.4486440378715235,2.309764054816426,1.1894021160744965
2026-06-30,1.4275238378715236,2.256781414816426,1.1667330160744966
2026-07-01,1.3729178378715237,2.0890030548164256,1.1219145160744968
2026-07-02,1.392014437871524,2.072323334816425,1.1305484160744963
2026-07-05,1.3761610378715239,2.0860595748164252,1.1244225160744965
2026-07-06,1.3648456378715241,2.0958711748164247,1.1206011160744966
2026-07-07,1.360744137871524,2.114513214816425,1.1216910160744962
2026-07-08,1.438364037871524,2.294065494816425,1.1632738160744962
2026-07-09,1.416518237871524,2.1773074548164253,1.1377108160744962
2026-07-12,1.3963745378715238,2.070361014816425,1.1206478830744961
2026-07-13,1.418155537871524,2.094890014816425,1.1562166830744962
2026-07-14,1.4000969378715238,1.9997174948164247,1.139803483074496
2026-07-15,1.3793889378715238,1.9182812148164246,1.1199781030744962
2026-07-16,1.2952922378715237,1.7828811348164246,1.057961503074496
2026-07-19,1.3473284378715236,1.7907304148164245,1.0807676030744962
2026-07-20,1.4225929378715234,1.9879435748164243,1.132791103074496
2026-07-21,1.4152565378715234,1.9280928148164242,1.116145503074496
2026-07-22,1.3993406378715239,1.8623550948164243,1.1155955030744962
2026-07-23,1.3811560378715235,1.8594116148164241,1.0927346030744962
2026-07-26,1.3847654378715235,1.8849217748164242,1.112011603074496
2026-07-27,1.3698389378715234,1.761295614816424,1.060210403074496
2026-07-28,1.3891951378715233,1.7524651748164242,1.064812403074496
2026-07-29,1.3831027378715235,1.647481054816424,1.035707103074496
2026-07-30,1.4017371378715235,1.7053694948164242,1.0562834630744957
2026-08-02,1.3992368378715234,1.6151027748164242,1.0441823630744957
2026-08-03,1.4354170378715236,1.6837839748164245,1.0806899630744953
